71298	175	10
3435	2741	10
59603	708	10
26958	278	10
7727	2553	10
19212	2328	8
18514	500	8
80599	228	10
7452	1	10
31499	3792	10
17465	259	8
10601	2074	10
10942	757	8
5835	164	10
2343	1358	10
34294	4000	10
9389	757	8
17107	71	8
4564	2047	8
37108	550	10
830	1427	8
43710	1743	10
7874	1388	10
22999	1348	10
6377	3736	10
73946	147	10
26583	4144	10
46177	470	10
63714	182	10
68463	401	8
50333	2567	10
18935	1393	10
61604	1951	10
55931	251	8
32106	1664	10
21471	1024	10
14874	3712	10
9329	114	10
8790	1280	10
16613	85	8
76046	911	8
36822	1360	8
397	3446	10
36214	3833	8
23850	5354	10
829	2182	10
5776	1805	10
85	82	10
43833	199	10
30030	639	8
65627	561	10
73341	326	8
21486	1191	10
8659	3006	10
89158	1507	10
35860	1709	10
22228	544	10
19415	2526	10
2852	342	8
22624	15	10
11186	111	10
6101	2697	8
85901	972	8
39765	914	10
6793	71	8
1422	455	8
72911	1773	10
1656	3468	10
37654	1315	10
11583	4245	8
21955	7	10
9416	541	10
75488	2792	10
1861	1130	8
11413	3451	8
2584	2591	10
4414	2146	10
41794	416	10
3417	990	8
83556	2602	10
78446	1348	10
60146	606	8
37984	490	8
8910	1398	6
50431	3726	10
6172	1294	10
32727	5295	8
67068	997	8
949	693	10
35168	1204	10
6697	1144	10
78668	3749	10
17309	147	10
56469	619	10
24053	38	8
15337	1332	10
11364	1508	8
9830	394	10
10270	65	8
6656	1342	8
14020	848	10
15865	2254	10
56348	2182	10
90031	2817	10
16359	1472	6
15593	323	8
1420	955	10
56807	38	10
12360	3948	10
22938	888	10
87328	1051	10
1502	4259	10
16786	2053	6
26745	516	8
15232	2943	6
87958	94	10
45785	106	10
37383	603	10
34341	3370	10
21907	1787	10
54528	147	8
66165	1687	8
27343	2255	10
30935	2427	10
55899	1279	8
6859	1368	10
50703	1362	10
1124	1725	8
50406	2029	10
27758	47	10
81719	1494	8
46648	886	8
35344	3387	10
2625	2321	10
7171	1331	10
8987	25	8
64241	1648	10
29540	2314	8
37703	1648	8
11853	3771	8
17385	1471	10
7167	419	10
4886	1907	10
36791	648	10
26354	459	8
5392	1947	10
15083	1808	4
12261	2946	10
15037	539	8
25677	878	10
11898	985	10
4835	228	10
68529	1038	10
13879	2884	8
42912	89	8
38176	200	6
51719	2207	8
85694	286	10
4208	1686	8
2935	2468	8
78279	697	10
51691	193	8
25170	4684	10
3728	3988	10
43410	4821	10
27297	147	10
22785	1508	8
65905	235	10
33679	45	10
78444	25	10
56570	381	10
60280	4441	2
48830	38	10
11108	5076	6
10389	1250	10
49598	652	8
4691	3389	10
32667	3878	8
7305	405	8
20616	228	10
3532	1508	10
11723	3866	8
22086	111	10
7851	976	8
2149	398	10
60097	1348	10
70744	158	10
11160	1465	10
69509	444	10
85574	1389	8
38307	1158	6
2629	4777	10
1739	3334	10
77503	2002	8
47666	199	8
45	1363	10
38641	17	8
18909	15	8
1656	1804	10
30921	349	10
25956	422	10
7897	610	10
40267	162	10
37050	1867	8
57675	2572	10
11550	212	4
65556	450	10
89012	421	10
5733	2268	10
26643	2894	8
72365	33	8
51632	102	10
14982	3329	8
62647	580	10
8840	2423	8
32165	2706	10
9742	4432	10
3410	3	10
87267	228	10
7942	243	10
10794	5090	10
151	3403	8
1272	1424	8
64171	72	10
55924	648	10
26974	2008	8
20027	222	10
16786	16	6
69602	830	10
73691	368	10
13033	25	10
57732	2773	10
25502	3353	10
54686	151	8
11463	930	8
68455	412	8
21355	111	10
74537	3895	6
89113	288	10
20939	2008	10
23844	1765	8
84624	758	4
14045	1063	8
33673	1715	8
6731	790	10
7164	1019	10
13935	2448	10
44427	104	10
6748	1173	10
4289	3495	10
21260	2784	10
5067	978	10
57062	972	4
55493	2134	10
19366	2875	10
63617	503	10
11589	2650	10
24817	1286	10
78222	971	10
52519	630	10
4955	124	10
73685	1491	10
33307	1957	10
19469	1798	10
82723	550	8
72472	397	10
15510	1027	10
2426	3054	8
4214	1238	10
70587	94	10
54157	1766	10
74946	878	10
1459	52	8
45416	2094	6
56702	17	8
40652	2331	10
17509	3965	10
86057	1687	10
27439	572	8
74792	204	8
73529	2252	10
50701	4614	10
30550	0	10
4380	200	8
19778	61	8
23620	1330	10
37829	1146	8
9528	111	10
89773	69	10
4608	160	10
82942	564	8
32381	1087	10
7070	2707	10
25907	244	10
26515	1036	6
321	1068	8
42217	340	10
17438	1362	10
1782	2488	10
34234	830	10
22300	130	10
2390	3237	10
2735	4992	10
29102	1508	10
6502	554	10
86398	25	10
7666	241	10
5388	516	8
11360	3858	8
6388	182	10
37084	537	8
45406	652	10
57935	2776	8
61433	536	10
3249	1498	10
17551	375	8
61094	340	6
800	598	8
14379	264	10
14042	4351	10
10389	1250	10
40738	1373	10
39554	3	10
17385	1214	10
4107	257	6
12018	1312	10
27054	0	6
11955	767	10
41729	89	10
71016	5597	10
85515	4696	10
84673	1063	10
83711	526	10
14694	200	10
33767	61	10
24822	1865	6
58071	3241	10
16865	4026	8
43338	1182	8
70693	591	8
28516	652	8
8162	1525	10
38303	1974	10
6019	1327	10
36601	152	10
13559	3046	10
9018	2242	10
10086	2446	10
27543	94	10
2808	702	10
771	730	10
23477	3366	10
36153	840	8
11749	279	10
7861	3306	10
3485	2462	10
87812	215	10
6625	3206	10
24206	148	10
39989	723	10
79639	25	10
32917	1464	10
35876	45	6
8036	4876	10
35644	4888	10
4056	1256	10
8134	975	10
20883	1858	10
48322	250	8
12053	2604	4
3501	3	10
65296	2338	8
25937	98	10
27171	2301	10
20434	1012	10
36041	662	8
26674	20	8
63821	1542	8
61975	302	10
85137	69	10
17005	1126	8
60404	193	6
25579	2192	10
37873	1552	10
21656	2978	6
56198	154	10
32127	2180	8
6399	1300	10
11918	3124	10
45925	848	10
65788	138	8
14278	314	10
1054	5606	10
14220	182	8
13312	3441	8
69997	399	10
30486	255	10
9489	892	6
84001	4147	10
85385	1019	10
3103	1429	8
52123	79	10
15579	2824	10
59135	532	8
45851	569	10
24849	558	10
71173	412	10
143	2278	10
12258	2304	10
20784	408	8
42345	419	10
23250	2273	10
84494	785	10
15900	1247	8
78759	291	8
84850	1105	10
76867	200	10
37434	85	8
81236	25	10
69615	280	8
19025	1485	8
10466	3664	10
8790	1613	8
7944	4020	8
45470	3069	10
39371	4614	10
15653	1348	8
58086	427	8
20433	1513	8
11107	0	8
21865	1231	10
74955	4717	8
258	593	10
53220	797	6
27065	1115	8
22976	316	10
67717	1604	10
87869	45	8
17222	997	4
9293	348	6
69598	1052	8
50004	1169	10
70870	1401	8
70679	89	6
32929	4114	10
45676	1434	10
77460	560	4
11284	3222	8
76452	934	8
18047	3141	10
58015	1146	10
35776	4366	10
26659	2023	10
82072	251	10
29473	643	10
4858	458	6
7291	3552	10
66182	412	8
13744	2440	10
67147	4062	8
8765	1507	10
23882	1546	10
12465	73	8
14592	4601	8
5323	2578	8
77920	5657	8
5065	2532	8
75673	231	10
48542	948	10
16814	178	8
70256	2928	8
47771	1709	10
9804	1324	8
4891	3053	6
8090	1005	8
4439	4492	10
89172	569	8
729	541	10
17433	2805	8
78700	1348	10
66767	0	10
8250	972	10
14321	3238	10
10176	903	8
3726	4476	8
1619	2806	10
19843	15	10
446	371	10
65116	2460	6
5339	1158	2
7903	2819	10
27342	2511	10
5488	3928	10
40696	147	10
9100	340	8
62527	911	10
9499	2881	8
59907	1352	10
15841	1087	10
40223	112	6
3797	526	8
71746	257	10
66287	38	10
5070	1676	10
22860	340	10
3054	2531	8
3724	64	10
46250	1038	10
62344	0	10
25534	2901	10
30344	2340	10
40628	252	10
48325	654	8
53732	851	10
56233	103	10
8916	301	8
23362	340	8
50293	882	8
31040	38	8
20518	307	10
20384	534	10
37043	2213	10
6748	995	10
26851	928	8
6378	2384	10
60806	369	10
84077	1004	10
80267	989	10
66046	2668	10
12544	5170	8
1993	1058	10
39542	412	8
12402	3581	10
30300	2287	10
40588	1312	6
22970	3629	10
42090	569	8
30455	947	10
4691	1664	10
58106	1836	10
9425	844	6
32796	20	6
2940	4653	10
39025	696	8
4851	270	10
52175	200	10
10138	199	8
19228	200	10
54141	863	10
24146	2460	10
6027	590	10
82159	864	8
635	502	10
24645	345	10
75866	1136	8
53904	3644	8
38382	424	8
1299	3213	6
22556	1258	8
63367	25	10
29451	1744	10
16792	264	8
16407	426	10
6789	3158	8
1083	1082	10
9799	3625	10
26492	2333	10
13744	5305	6
10057	154	8
36162	668	8
50499	200	10
27864	542	8
38463	184	10
758	3409	8
62270	340	10
47740	270	8
12848	5122	8
10549	557	10
76580	149	10
6292	1671	10
9071	215	8
59547	392	10
48167	288	10
53474	340	6
77775	4405	8
70048	1	8
59825	1219	8
63477	1215	10
50573	5312	10
22042	3143	4
38352	3106	8
79075	3646	10
90155	340	10
34381	1974	10
16293	2019	10
26266	16	10
41246	3017	10
21952	821	8
1119	25	10
2194	1302	10
3262	3846	10
18471	200	10
63272	3801	10
55966	15	8
59936	895	10
80816	56	10
23923	4420	8
24138	1613	8
43879	1294	10
15690	1898	10
7010	3032	10
42861	3767	10
54656	204	4
43305	200	8
49162	89	10
7352	972	10
83828	326	10
1579	2976	10
9298	1401	8
61594	227	10
72014	2024	10
29167	2449	8
26420	1776	8
81748	2099	10
1967	1207	10
8126	474	10
35333	1921	6
10273	3231	10
39855	427	8
77302	178	8
39145	1481	10
18360	1796	10
2330	3978	10
16983	2148	10
19920	25	10
17003	381	10
12508	2405	10
68410	340	8
47340	1708	10
39461	3633	10
50375	89	10
11604	264	10
79002	241	8
26959	4010	6
1683	3977	10
23722	2733	8
74409	3618	10
70805	326	4
3408	1076	10
11065	913	8
19779	771	8
75573	257	10
56035	1546	10
66112	5535	10
56332	3037	10
13869	564	10
59914	4513	4
89695	1310	10
36874	940	10
36880	3212	10
915	4246	10
54344	938	8
85289	2213	8
84184	1088	10
57037	139	6
20791	69	10
18528	4300	10
37063	80	10
64269	1726	10
52125	200	10
258	2185	10
56698	3749	10
44551	415	10
52131	609	10
124	2252	10
11577	1230	10
43574	108	10
3902	3230	4
53432	200	10
5982	838	6
23253	94	10
467	3430	8
81804	53	10
19324	761	8
10681	661	8
40025	1498	8
66448	302	10
22834	2006	8
33507	422	10
20691	1859	8
24390	498	6
19824	1012	8
43992	182	4
22512	2427	10
19559	215	10
1264	1806	10
34882	227	10
8226	2086	10
80219	1827	8
52797	671	10
7421	708	10
50015	1727	8
40524	441	10
1048	1826	6
78616	3197	8
23193	1041	10
56654	1698	10
6992	1832	10
56073	606	8
5639	45	10
89710	864	8
10503	2473	8
34859	175	10
9818	3221	10
2047	1401	10
20757	3056	10
25036	3281	10
23372	2526	8
389	331	10
75804	519	4
3397	3029	8
47908	1724	10
26178	94	10
27855	864	8
26973	208	10
90048	3469	8
53454	4466	10
46135	286	8
63445	3714	10
41214	1269	8
70266	359	10
45145	85	8
14850	438	8
4134	38	10
11542	196	10
15832	3384	10
10465	532	4
32495	458	6
75860	147	10
36113	4553	10
15051	270	10
1700	2586	8
46106	102	8
16781	2871	10
25850	111	10
32672	1948	8
52374	278	10
3366	790	10
7785	73	10
47956	3029	6
26301	2164	10
47678	468	8
60539	228	10
38858	2335	8
4366	182	10
24581	564	8
64585	4567	10
81529	2460	10
31451	1387	4
31744	436	10
50361	1912	10
15493	228	10
700	123	8
2953	3478	10
13089	1805	8
72314	1456	10
77947	830	8
13951	1967	10
23642	1348	8
34608	3500	10
2465	820	10
2841	928	10
27378	583	10
74616	1369	10
89127	1195	8
4977	2216	8
28741	408	10
33740	895	10
5673	3328	10
35911	61	8
69650	228	10
17389	421	10
35287	2118	8
70832	2811	10
3436	924	10
22394	1789	10
35434	3552	10
11306	3265	10
24714	353	10
28328	2963	10
12943	200	10
88180	1708	8
65662	38	10
3976	299	4
4695	1544	8
22274	1867	10
76236	1451	10
16056	2362	8
33304	3333	10
5637	1513	8
5950	1148	6
24267	990	8
34944	3554	8
18566	692	10
67447	345	8
4740	1100	10
14928	1760	10
50294	182	8
2754	2984	8
77499	0	8
47245	440	10
7889	200	10
65621	905	8
29387	987	10
20417	1481	10
5316	2969	8
46114	5	10
88725	89	8
88109	851	10
53814	379	10
3183	485	10
11727	1326	6
86028	1276	8
397	5248	10
23981	1	10
10495	3153	10
48728	1141	6
22800	529	10
47242	1830	10
87870	102	8
10717	250	8
77686	516	6
30694	983	8
54159	1494	10
50176	147	6
33269	2516	10
15561	555	10
5526	2469	10
23395	1173	10
6501	2580	10
1796	702	10
14833	175	6
36713	647	8
53492	1058	10
36297	229	10
54419	1	8
2417	981	6
7756	2473	10
55274	4315	8
27790	2190	10
27536	526	10
81370	116	10
830	5508	10
21311	227	8
45220	491	10
7951	4779	8
76619	4819	10
26289	362	10
22051	887	10
19793	200	6
33431	1958	8
258	29	10
14436	2494	10
48385	1637	10
1349	1514	8
42773	229	10
6380	1339	10
9415	2133	10
3707	72	10
70405	1424	10
3937	95	8
5320	259	6
29437	228	10
20442	1090	8
78893	2643	4
43819	2289	8
70779	43	8
40564	2201	8
68512	937	8
51203	625	10
22778	4426	4
28719	572	10
20498	3510	10
32966	1183	10
18847	1535	10
65255	94	10
34711	1720	10
83985	62	10
36137	2569	10
34750	526	8
69864	176	10
18062	258	8
910	3155	10
75034	1620	8
55569	182	10
5283	831	10
83698	1458	8
8071	1294	10
84133	125	10
10425	471	8
59354	989	10
6069	1632	10
29881	1401	10
6255	2872	8
79139	412	10
30320	524	10
507	2535	10
41122	1481	10
10233	3379	10
51934	228	8
7652	636	6
20186	851	8
35787	564	10
26683	33	10
4093	1	10
44917	972	10
22357	2077	8
32752	1173	8
50863	3243	10
47008	517	10
8900	416	10
29678	1883	8
26963	286	8
49158	907	10
30616	53	10
81595	39	10
56553	344	10
18965	1247	6
58326	3183	8
77692	1954	10
29332	1753	10
15533	516	10
25849	727	8
53810	1603	10
22445	3391	8
23758	1183	10
6153	1395	8
6248	2523	10
77258	89	10
83747	2316	10
3192	1516	10
78363	205	10
16392	3993	8
30517	1990	10
3329	5245	8
46754	3790	10
28401	199	10
12369	1992	6
18810	4210	10
75059	3004	10
86982	5668	10
2325	668	10
73137	102	8
34082	1467	10
20011	1719	10
79088	3285	8
4423	4570	10
24	312	8
46107	2835	10
14669	938	10
24141	1212	10
54524	200	10
12671	227	10
55332	427	10
12645	1312	10
4959	1989	10
12658	429	6
42074	80	10
2305	1216	8
36185	378	10
48411	2615	10
19639	2113	10
1114	3540	8
18604	225	8
2011	1228	10
76872	33	6
3982	1945	8
32840	2945	4
82289	2967	8
1600	42	10
55802	209	10
45499	2003	10
86570	675	10
25199	3428	8
33284	4867	10
4439	5726	10
7606	871	10
17953	2455	10
30797	3556	8
15674	38	8
17470	182	8
20038	1194	10
771	3911	2
12927	1903	10
62158	3254	10
36511	2002	10
35654	855	10
80438	25	10
70412	326	10
1459	595	6
86691	147	8
38903	231	10
16023	488	10
12718	349	10
28177	2049	10
4742	3002	10
73926	948	8
76572	70	10
40112	563	10
36203	89	10
61910	1374	10
20387	1130	8
65018	3931	10
3083	565	8
87195	225	10
30920	340	10
52116	193	6
258	2851	10
8950	1949	10
40532	69	10
3795	727	10
9137	1547	10
5936	2249	8
20230	1224	10
38256	42	8
5437	2441	10
11589	3842	8
48798	2311	4
25028	484	8
668	525	10
4785	4610	10
60166	200	10
7776	3551	4
62360	28	10
6081	1306	10
26087	69	8
10854	1942	10
19852	2797	8
13297	340	10
385	4325	10
84707	795	8
39589	3565	10
32783	725	10
46988	2841	10
32087	2729	8
9556	2612	10
46150	110	10
87403	765	6
37125	2214	8
19779	4245	10
75611	288	8
58381	250	10
18562	1134	2
66944	182	10
45740	38	10
5920	221	10
56757	1572	10
52454	182	10
65183	210	10
80872	175	10
81151	487	8
42614	4483	8
72100	178	10
51552	419	10
16082	1038	10
12006	572	8
22487	2184	10
86542	1835	6
20632	255	10
16715	3122	6
51643	2252	8
87511	758	10
32395	369	8
52572	225	10
85208	1821	10
35208	381	6
32834	244	8
85026	1440	8
5961	2390	6
17043	47	10
26199	1158	8
32808	2647	10
66381	286	10
16600	580	8
429	418	10
28600	3507	10
86619	15	8
40385	594	10
88167	621	10
19784	79	8
43449	2481	6
67176	3529	10
1173	804	10
20792	195	10
9022	3029	10
23762	3318	10
62575	3267	10
6384	3700	10
11559	2427	6
51189	1493	8
59317	1428	10
3405	1739	10
88320	2149	10
25183	848	6
512	5465	8
70932	2289	10
47445	173	10
42918	383	8
13384	4194	10
34230	89	10
42944	539	4
6564	2192	10
17028	4949	10
1036	1208	8
55710	38	8
15980	2151	10
49825	1621	10
44667	199	10
12320	2276	6
23885	1060	10
85014	228	10
85852	3	8
58284	942	8
65774	2024	8
29005	1893	6
507	2667	10
445	370	8
9071	2038	10
11440	364	10
2429	1040	8
15063	1648	10
60757	971	10
30255	786	10
12093	595	8
78262	200	10
77735	270	10
57723	360	10
31211	396	6
56054	3046	2
40157	415	8
10829	364	10
84110	237	8
6315	3096	8
6391	1484	10
54548	795	10
83157	94	10
16924	239	10
50255	175	10
60650	153	6
53555	1637	10
64736	1414	10
25103	1940	6
80036	1063	6
90020	2832	8
734	419	8
87347	111	10
68178	444	10
32678	1146	10
53053	381	10
2241	3334	10
16527	851	10
43535	3522	10
6880	2524	6
4518	815	10
71469	3714	10
32302	326	10
27843	261	10
66359	472	8
7126	1021	6
17357	224	10
7100	3148	10
10866	1648	10
33134	209	10
51696	291	10
39601	312	10
62742	260	8
5080	4289	10
44261	4898	10
25170	1363	8
7662	1385	10
58532	565	8
81523	1690	10
42036	1339	8
10714	418	10
38	37	10
18582	2996	10
20533	4098	8
53047	652	10
21324	89	10
68761	1465	10
1087	777	10
33462	854	10
20908	3704	6
82574	222	10
3463	709	8
76031	385	10
65845	2393	10
41395	1269	10
7592	214	8
25024	3583	10
37518	2026	10
62436	855	8
5586	2344	8
27955	202	8
48495	1877	8
53440	87	8
12823	1337	4
84982	102	10
20289	426	10
11079	252	10
71846	175	10
33593	196	10
77884	5023	8
60897	1469	10
44570	214	10
53370	228	10
58759	1941	10
70142	89	8
294	4687	8
73233	3190	10
85458	2514	10
26053	32	8
20982	940	10
59502	421	8
1083	773	8
35477	468	8
16196	2715	8
4787	1440	10
20492	381	8
52191	2242	10
73460	381	10
30271	33	10
14621	518	10
86313	838	10
86021	209	10
40899	1836	10
10695	4367	10
69402	1296	8
82422	2281	10
17732	3083	10
20682	2287	10
28922	439	6
29108	3677	8
1108	1541	8
13527	4459	10
48076	209	10
25417	1933	10
36298	3557	10
89649	3742	8
10611	4501	8
2052	391	10
496	747	10
26	26	10
20046	204	8
27333	1777	8
77042	1125	10
16430	205	10
57468	1018	10
52752	175	10
33718	1184	10
88457	182	10
89403	783	10
38700	662	10
12386	3014	6
49895	264	8
56741	3917	10
49453	211	10
70850	439	8
9098	1967	8
3978	1060	10
66305	427	8
45988	2345	10
2904	1	8
86165	89	10
27322	497	10
14671	3129	8
69903	2693	8
34617	1508	8
71525	2349	8
42601	2625	10
1123	796	10
26957	628	8
15618	3924	8
5234	703	10
13381	3040	10
83013	519	10
20688	5077	10
80242	1	8
17996	1408	10
88975	308	10
7902	2888	8
79728	351	10
64774	1072	8
76633	488	10
61997	1049	8
12066	878	10
84879	773	6
12970	1349	8
55353	526	10
10693	2934	10
83058	160	10
28679	2538	8
5625	1028	10
24841	2331	8
62005	3133	8
21053	1919	10
81752	1967	10
30652	422	8
22000	3571	10
13636	3743	10
90305	147	10
18853	1814	8
81890	1872	10
42789	892	10
77340	2304	10
9633	2245	10
45050	3191	10
52265	2378	10
255	4424	8
22827	2024	10
8254	1720	8
3134	1596	10
83879	654	8
67405	3428	8
65407	22	10
61294	286	10
49177	635	8
13522	252	8
35711	3278	10
638	504	10
7679	2835	10
87798	1334	8
15043	1399	8
21754	643	10
77440	149	6
10	10	10
60397	2085	10
13637	3820	10
40400	1108	10
9762	1078	10
7288	164	10
12515	1951	10
60304	2213	8
46449	193	8
65252	104	10
48169	1	8
29717	513	10
15896	591	10
77578	887	10
69789	452	10
258	3386	8
43031	526	10
1363	4386	10
31087	1634	10
23986	124	8
81711	412	10
60566	1889	10
12503	564	8
36894	2952	10
62240	351	6
11188	193	10
4442	85	6
8060	5653	10
1191	830	10
18477	1272	8
16806	2100	10
25173	421	8
52059	262	10
46777	1929	10
67976	79	10
16521	2803	6
30422	415	10
82639	845	8
53065	1149	10
82290	145	2
76739	1432	10
69645	1708	10
50956	4551	10
35819	415	10
5243	239	8
28969	668	10
5306	892	10
50371	652	10
15338	160	8
17596	2482	10
6267	2043	10
79111	1465	10
54091	626	10
25810	426	10
25909	2955	2
12788	419	10
31947	194	10
4090	3403	10
9617	3112	10
23738	742	10
26928	234	6
47441	1753	6
39157	2660	10
84148	56	8
58112	532	8
75437	3231	8
89326	1293	10
46600	38	4
47098	222	8
79127	38	10
47367	2640	10
55403	270	8
75047	136	10
34647	864	8
11894	3096	8
5954	653	10
48323	227	10
58532	858	10
31728	2605	10
48387	487	8
24278	3858	10
16882	1414	10
11884	218	4
42667	905	10
8764	2298	10
84101	42	8
12564	1005	10
63248	1750	10
69940	2015	4
40194	5434	6
2662	1062	8
23099	1	10
90216	25	10
4971	636	8
28543	1350	10
1565	907	10
11536	340	8
22243	135	8
53551	1062	6
3870	2370	10
18581	1402	6
36676	1941	8
62683	235	10
86782	3918	8
651	1263	10
77672	5094	8
35861	302	10
34466	554	10
6421	2563	4
24906	2859	6
11551	302	10
17560	1609	8
28431	74	10
57754	222	10
10839	1647	8
20162	1046	10
16152	89	10
36389	56	10
34554	441	10
572	22	8
61938	286	8
48672	235	8
2210	104	10
5917	2643	8
38481	1348	10
16107	270	8
64951	41	10
21447	215	10
34863	258	10
6769	3400	10
26749	4571	10
46149	600	8
1208	2271	10
46425	160	10
57915	151	10
20592	1786	4
30869	194	10
16325	848	8
47552	1027	10
19615	1490	4
4314	854	8
61275	1671	8
9325	2611	10
84306	222	8
70495	102	8
78005	575	10
62976	1088	6
635	685	8
7853	1098	8
22059	1832	10
49295	925	4
9640	825	10
6703	395	8
1363	1353	10
21450	572	8
786	3004	10
35170	415	10
13310	3691	4
4959	621	10
78973	176	8
3261	415	2
61462	133	10
6527	761	8
14146	1905	10
60192	101	10
11698	3578	10
53533	1352	10
54063	3	10
48265	1448	10
3330	485	10
35184	569	10
84723	654	8
1985	1214	10
44387	365	8
46293	16	10
71198	3173	10
50697	643	10
49949	1804	8
35379	1373	10
3663	200	10
90243	3749	8
5277	184	8
2304	1444	8
27086	0	10
74764	259	10
49335	3631	8
1384	2833	10
74088	362	8
56102	1718	10
66283	2927	10
8669	104	10
15195	3053	8
11349	2496	10
69771	2115	10
62293	2619	10
71946	537	10
33895	400	8
28431	1789	10
5488	1386	10
27806	2185	10
3858	2028	10
54172	972	10
87072	1927	8
47274	145	10
74567	1780	10
27862	3441	10
3972	111	10
830	4435	10
45847	485	10
23166	182	10
82905	2392	8
76711	288	10
5848	257	10
17600	3067	10
8867	3056	10
89512	39	10
22408	955	8
18083	1238	4
16144	427	10
45524	1139	10
12023	153	10
27552	283	10
2366	2803	10
12886	692	10
16739	25	10
74959	3215	8
54790	1219	10
55903	656	10
31466	421	10
2216	1114	8
30160	2282	8
60562	381	10
9986	3583	4
30721	128	10
21214	175	8
2335	4453	8
34209	443	10
51549	229	8
51313	432	10
2461	1709	10
82283	1315	8
590	366	8
28126	316	8
43220	2735	8
70084	175	10
48867	119	6
73713	175	10
62835	3665	10
65638	1498	10
28282	148	10
58	5672	10
914	4797	10
4610	5596	10
68701	229	10
16683	0	6
12211	1414	10
24100	2510	8
37303	1974	10
29388	1648	10
76770	3520	10
30962	39	10
50290	101	10
27184	3	8
771	393	10
5645	149	8
43384	3350	6
6333	193	6
34433	3411	10
397	1110	10
21976	1279	10
4870	526	8
17318	291	10
38276	314	6
69806	2301	10
62066	111	8
