2073,8|2|9|13
6841,2|4|112|17
1838,111|2
1775,29|2|13
5401,3|2|30
1275,93|13|2|6
2385,3|8|2|9
4044,4|68
3725,8|2|9|10|13
6552,8|2|9|13
4166,2|0|1
5205,2|3
3011,2|106
1900,21|2|3
2737,33|19
2182,2|91
1913,4|43
312,92|2|53
6898,24|2
368,21|2|3
3879,2|76|77
7699,2|21
5449,8|2|39|9|13|6
5181,113|19
3737,5|4
1855,57|114
7321,115|28|116|19|117
6028,119|81|118|82
2298,2|23
3519,2|77
7859,120|4|43
2728,8|2|9|13
4747,122|82|121|61|123|124
4841,2|11
7754,82|81|125
3877,8|2|39|9|13
1624,8|2|9|13
5178,4|69|43
5993,5|4|68
3303,120|2|1|4|0
331,127|95|20|18|19|128|31|126
6741,130|2|0|4|87|129
7974,4|17
2325,4|17
7203,132|107|133|28|19|131
2960,8|9|21|2
1279,2|3
5554,135|134|2
1559,120|136|8|85|9|4
3048,2|0
1323,138|0|137|2
8077,2|7|6
7176,24|2
3290,2|11
3824,2|1
4305,24|139|76|2
7967,8|9
4966,21|2|1|3
7224,67|66
7337,65|12
2204,2|70
2701,141|19|140
1123,2|30|13
2287,2|112
7242,19|142
2583,3|2|21
4845,93|2|13
265,113|19
4012,26|8|2|54|9|3
5770,144|143|37
7065,24|145|2
994,2|78
5045,31|103|87
4693,146|138|11|2
2826,8|2|9|147|10|13
5171,2|91|53|13
5940,65|12
2781,93|2|13
4656,78|1|2|6
696,5|4
7468,8|2|39|9|13
6917,12|97
583,8|2|9|10|105
4232,24|2
6730,8|2|39|9|6
7272,31|103|87
1636,11|8|2|9|10|13
7485,146|2
6399,146|2|11
5909,31|103|87
7015,148|149|150|59|151
6223,31|104
6264,79|2|7
5452,12|97
2241,146|152|2
5956,1|112|2|7
3075,146|2|11
4900,2|21
1159,2|3
7545,8|2|9|10|13
8049,136|8|2|9|112
6137,2|21
429,8|2|93|54|9|30
6509,12|74
6197,8|2|39|9|10|13
612,152|2|11
3199,8|85|9
2998,75|74|12
2933,12|74
4973,8|10|9
8210,2|1|6
7580,120|2|1|4|0
6966,39|8|9
3903,2|30
5896,11|8|2|85|9|76
3180,5|4
4629,153|65|61|12
3352,39|8|9
6477,154|9
5501,31|103|87
3770,2|138
1187,146|2|0|13
3657,18|19|20
3823,27|28|19|140
4811,40|2|11
4885,102|12
3625,61|155
8104,19|28|132|156
5531,157|158|121|61|124
1319,157|158|121|61|124
7686,157|158|121|61|124
929,8|2|9|54|53
513,76|2|23
7380,159|2
5992,4|43
7109,2|112
2763,2|160
2700,2|3
5435,18|161|19
4199,9|12|47
5845,158|162
2085,110|2|163
18,23|55|76|2
5614,18|19|164
5623,2|165
4184,2|0|91|13
4664,24|2
6616,2|4|68|13
3699,9|12|47
3176,24|2
2239,2|11
1713,2|9|147|12|166
92,146|152|2
7764,31|61|167|104
86,87|168
2497,2|3
7282,2|7|6
4922,170|107|169|19
7752,9|12|47
3103,40|2|91
743,8|9|171
1195,40|2
8032,172|125|82|173
5048,2|7|6
2387,2|0|13
6061,1|112|2|13
6572,79|2
2234,24|139|2
1975,2|77
3032,17|4|52
2388,22|2|23|24
2539,93|2|30
1314,24|2
6468,2|0|13
4165,18|19|20
841,76|2|30
7155,61|121|174|124
5830,79|2
5032,175|176|52|4|56
89,8|2|9|10|13
3175,2|0
4514,87|177
1107,79|2
2874,40|2
2956,2|11
5168,5|4
6424,8|2|39|9|13
149,8|2|39|9|13
5425,24|2
183,4|17
4192,2|11
2360,2|7
5287,2|76|77
3438,110|2
1702,24|2
5227,2|106
4336,2|13
6090,93|2|23|77
4221,2|106
5133,93|2
4925,79|2
3803,79|2
6511,2|3
1729,2|7
6001,1|91|2|6
5116,5|4
4806,31|103|2|87
8105,79|2|7
1876,2|3|13
2420,34|9|12|4|47
5950,40|2|13
4280,2|76|77
7695,24|2
5273,8|2|39|9|21|6
1526,2|3
8193,93|2
6735,61|62
5604,24|2
2197,2|21
5463,61|178|179
3118,2|7
851,79|80|2
3247,4|34
6808,136|8|2|93|9
7161,2|13
1374,2|13
5026,8|2|85|9|13
1169,24|2
2890,5|4|34
7562,5|2|43|0|4
4864,24|2
4215,147|30|2
5798,31|103|87
7703,2|0
904,8|2|9|10|13
7073,8|2|9|13
5513,2|3
1215,8|2|11|9
5446,15|4
7217,24|2
879,79|2
8161,24|2
4668,13|2|6
1336,2|3
6467,147|1|30|2
6590,79|2
7927,181|89|180|87
5543,113|19
4795,8|2|93|39|9|13
8222,2|30|13
327,11|8|2|9|10
2833,4|17
2652,5|2|4|38
215,29|2|13
7178,2|43|4|182|92|53
4319,5|183|4|43
6037,61|184
3726,12|185
7221,110|2
3394,11|8|2|9|10
3079,136|8|2|9|13
5937,40|2
7078,41|186|42
4181,2|29
616,38|2|0
5654,2|4|68|6
7138,5|4
2598,95|19|4|187|17
6129,2|52|4|112|101
5289,2|21
3464,159|2
7149,13|2|6
6035,2|13
8130,102|12
2790,22|2|21|13
3926,76|2|23|77
7458,188|42
6050,40|2|13
5917,45|189
6301,24|2
7157,5|4
4943,154|8|9|39
8057,24|2
2342,8|2|39|9|10|190
6255,79|2
1117,2|91
7560,2|83
6005,110|2
7850,136|8|2|9|3
5789,24|2
833,2|77
3421,146|152|2
8264,26|8|2|54|9|3
6621,2|52|4|112|101
2969,56|4|52|17
2980,2|0|29
6936,2|138|137
1530,79|2
1744,2|0|29
6216,11|8|2|9|10
3252,2|0
4732,8|10|9
2869,2|96
2632,8|2|1|9
7009,24|2
3412,191|67
8027,107|192|28|19|170
2370,86|4|52|17
3758,5|4
6490,2|106
464,8|10|9
7493,2|3
6764,8|9
217,18|161|19
5221,8|2|9|13|6
1237,24|2
8061,8|9|10|12|47
6139,4|17
4818,193|2|9|13|21
2253,193|8|2|85|9|21
6381,11|8|2|85|9|3
3640,147|0|194|2
4820,92|2
3512,4|68
135,154|9|2|11
6977,154|8|9
7294,41|195|186|42
2459,2|106
4085,19|4|196|17
2642,38|79|80|2
2374,65|12
2149,12|97
3226,8|2|39|9|13
486,2|21
7208,31|103|87
4388,81|82|19|172|199
6471,2|0
2293,79|2
7984,31|104|12|97
762,79|2
733,2|76|77
2283,11|8|2|39|9
2993,24|23|2
2720,79|2|91
4687,2|91|53
2829,79|2
7673,79|2
5748,8|90|2|39|9|13
803,2|3
8150,31|2|32|1
847,2|13
5158,2|112
1426,188|42
2792,1|0|112|2
1923,1|91|53|2
117,11|2|9|12|47|6
17,21|2|1|3
8111,2|7|6
2847,31|104
3648,1|112|2
7023,200|2|1
3128,113|19
7018,82|125
5790,2|76|77
1492,40|2
151,11|8|2|54|9
418,8|2|39|9|12|40|47
5410,79|2
1086,12|75
5566,2|13
2540,12|201|19
4234,47|9|12|97
8182,4|68
2809,8|9
804,1|91|53|2
2560,65|12
3313,158|162
1448,79|2
4887,154|8|9|202
3901,13|2|7|6
3527,2|1
3990,86|52|2|4|79|17
4797,24|2
6453,12|201|19
7118,4|17
162,29|8|2|9|13
5550,9|203
5367,79|2|4|17
2898,209|143|37
473,4|210
204,214|135|2
6443,79|2
7376,2|4|43|13
1,2|11
1789,13|2|19|117|190
786,79|2
2007,79|2|30
1157,79|2|30
53,185|9|12|61|179|47
8004,31|103|87
6158,4|17
5779,214|135|2
7089,41|186|42|215
3317,2|7|13
1453,104|2|145|110|31
7048,8|9|216|193
3510,2|3
114,47|9|12|97
4580,57|19|217|218
2561,40|2
59,219|61
4317,31|103|87
1891,2|7
4583,65|12|67|66
3849,21|2|1|3
5194,220|61
5571,221
3197,24|2
5494,79|2
2114,24|2
2067,140|19|4|17
2591,39|8|9
2553,2|145
6055,8|2|39|9|13|6
6458,79|80|2|7
191,79|2
5722,31|103|87
414,4|34|52
1795,21|2|1|3
3054,79|2
150,3|2|1|21
5652,2|1
835,8|2|9|10|222
1801,57|148|223|224|225
2330,82|81|226
311,227|59
788,61|124|228
3169,107|108|19
3965,2|0
916,199|82|4|19|196|229
3763,81|82|207|19|199
5569,2|7|6
4267,158|162|230
1355,2|32|13|31|190
3817,231|4|52
4433,8|2|93|39|9|13
2971,2|52|1|4|100|112
1238,24|2
3400,232|4
1243,136|8|10|9
2296,2|145|55|26
3917,233|234
3760,77|2|7
8185,2|4|68|7
1227,18|19|164|235
6307,79|2
2166,94|57|236
3183,237|143|144|37|238
20,8|2|9|4|15
7537,82|158|240|239|206|204
3809,5|4
5491,9|203
4170,79|2
934,21|2|3
7499,51|48|19
1225,3|2|23|77
3908,8|2|54|9|3|30
2939,4|69|43
6778,136|8|10|9
1870,2|1|78
4070,4|101|52
4713,9|12|166|47
2907,42|243
6018,246|82|173|61|228|124
6601,141|247|19|158
6076,18|19|164
4395,79|2
4524,24|145|2
3785,2|77
2767,2|0|1|112
1601,21|2|3
3900,8|9|202
3298,57|107|19|108|248
4945,126|19|249
4715,2|0|13
7625,39|8|9|202
6237,79|2|145
7654,156|132|115|28|19
67,2|138
3673,79|2
4699,11|2|250|24|13
7633,2|91|53
4614,251|4
2449,4|43
939,126|19|252|235
722,8|10|9
2555,93|2
7444,209|237|143|37|253
5461,8|90|2|39|9|6
3418,79|2
2017,2|76|77
6086,5|4
4513,51|34|212|4|19|213
7249,82|19|199
1845,2|3
5587,2|29
2074,27|28|19
6500,2|91|53
4652,82|125
7954,120|2|0|4|112
4086,93|2|30|13
970,79|2
1263,8|2|9|13
2480,255|19|217|254
5872,51|257|212|19|213
2913,5|4
7880,82|109
993,8|2|1|9|54|0
6172,2|4|43|258
7361,19|196
6575,76|2|30
2784,192|28|107|19
4399,110|2|145|163
3267,136|8|9
3082,19|244
1783,188|42
3324,2|4|3|112|17
1045,8|2|39|9|13
629,79|2
2357,21|2|1|3
4917,148|254|217|19|59|151
2770,2|3
3445,2|3
2227,2|13
5611,31|103|87
2223,2|30|13
3536,8|85|9
384,2|21|13
6392,172|82|226|173
4300,232|4
798,2|1|4|112|69
1248,2|4|69|13
3419,2|13
1955,2|1|43|138|4
3732,17|4|34
1301,51|58|48|19|59
4558,2|11
5672,8|2|93|54|9|30
921,2|91|53
3476,11|0|2
795,28|19|115
5364,80|2
938,2|76|77
27,5|4
640,24|145|2
140,147|2
4131,41|42
460,11|104|2|0|31
2627,8|2|9|13
992,156|132|192|28|19
3743,8|2|85|9|3
6807,261|61|155
5264,2|29
2358,41|42
7539,8|2|54|9|138
7681,9|203
2081,24|2
2226,51|52|19|4|262
6418,254|263|19|42
4980,4|69|43
1964,18|19
5777,79|2
4258,93|2
2407,2|11|76
2983,57|217|265|19|255
5739,2|138
3100,138|0|21|2
1618,124|61|121|123
1089,49|51|48|19|50
4054,136|8|9
3571,267|2|55
2327,2|268
3954,79|2
7201,12|99|97
6422,2|1
7522,86|52|4|100|101
6531,18|19|20
1840,79|2
6800,82|81|109|118
729,79|2|7
3949,1|91|112|2
1697,2|1|4|69|21
2062,57|148|223|224|225
2134,2|53
2232,120|2|1|4|112
789,2|1
7383,156|132|28|19|269
1434,4|17
1456,238|37
7465,82|31|103|172|87
2206,4|69|43
2742,2|1|4|112|69
2783,5|4
4358,82|61|228|121|172|124
158,4|43|17
4481,209|237|143|37|253
1428,27|28|19|196
119,8|2|9|54|0|3
8204,79|2
7182,4|17
1442,270|2|159
1865,8|2|9|13|6
2444,24|2
2866,2|271|13
4022,2|0
1888,136|8|85|9
1737,3|2|53
1528,188|42
233,78|2|6
3834,49|51|19
593,2|106
6407,238|143|37
1961,79|2
8073,272|61|121|123|124
1856,8|90|2|39|9|6
4434,51|19|212
3366,24|2|23|7
7706,4|68
4796,273|57|19|244
2668,215|186|42|274
7870,24|23|2
1968,57|114
2402,275|61
971,2|3
4015,2|3
7696,5|2|210|0|4
2022,21|2|1|3
5565,79|2
770,21|2|1|3
7627,141|19
2018,31|79|2|104
8171,2|7|6
4068,5|2|4|1
3126,24|2|23|7
3437,2|0
1062,53|2|3|13
870,172|82|81
1616,79|2
627,261|61
7258,49|51|19
2409,8|2|39|9|13
6279,24|2
4212,21|2|1|3
2213,24|2
4785,21|2|1|3
7417,110|2|163
8063,2|3
6105,24|2
6186,61|124|228
7498,8|2|9|80
7320,17|4|52
4996,277|61|121|123|124
2257,120|2|0|4|112
6046,8|2|9|84|3
1707,21|22|3|2
8237,79|2
1970,2|106
6581,24|2
99,8|2|39|9|13
6203,79|2
6650,278|86|52|2|4|17
4380,56|4|52|17
7424,31|104
3242,47|8|12|9
2551,2|1|21|6
2758,2|3
7599,191|67
4838,3|2|21
6694,19|142
452,8|2|9|13
1711,27|28|19|4|17
7608,18|19
4014,215|186|42|274
6996,1|112|2|258
1743,49|51|48|19|50
1256,2|91|53
1893,8|2|39|9|10|13
2194,93|2
3092,8|2|39|9|13|6
3895,2|4|1|43
7452,2|0
5467,188|264|42|195
2414,34|136|8|9|4|216
4228,2|3
5418,79|2
6161,79|2
7605,8|9
3994,92|2|4|17
6532,4|210
5936,158|162
4410,51|48|19|59|211
2660,2|76|77
7939,24|2
8164,27|28|19
4830,285|4|17
463,24|2
1209,9|12|47
4177,26|21|2|3
7904,38|29|2|13
1782,24|2
3896,2|0|1|29
1047,79|2
4947,31|103|87
2579,89|180|87
7631,1|112|2
653,79|2
5492,2|152|12|9|166
2957,24|2
3617,79|2
1833,40|2
7590,233|287
5558,2|288|30
7324,19
226,87|168
3435,286|42
836,93|2
4351,155|61|167
2815,2|288
7350,2|0|1|26
4926,65|61|12|179
7516,4|43
7726,12|61|289|290
1404,14|155|291|61|12
4138,148|149|59|151
5801,79|2|6
4183,2|43|0|4|79
7046,24|2
6330,2|91
5669,38|2
3331,13|2|7|6
2361,292|4|52
8233,79|2
3754,79|2
561,13|2|52|0|4|292
1786,61|179
4873,24|2
8023,11|8|90|2|39|9
7277,188|42
4298,76|2|30|77
7267,2|0|13
5112,2|13
5978,120|2|1|0|4
6548,79|2
5020,24|2
4064,8|2|54|9|271
3123,2|160
6719,2|13
5358,2|0|13
6557,120|2|4|112
5868,79|80|2
3406,2|145|55|26
6274,279|43|4|31|69
2900,79|2|0
968,2|91|53
7738,19|254
4237,8|2|9|54|3
2921,21|2|1|3
566,2|76|77
5019,23|2|106|24
2926,79|2
1712,87|295
3013,93|2
321,2|106
1124,110|2|145|163
977,2|1
1758,2|3
524,23|2|30|77
2488,26|21|2|3
4497,2|0
5734,27|28|19
1560,2|21|13
7610,2|1|43|0|4
1610,8|2|39|9|13|6
4178,15|2|4|13
5434,2|13
4239,296|20|19|297|18
5886,2|3
4204,2|7|6
3553,13|29|2|6
1695,2|30
2989,8|2|11|9
2546,111|2
2381,102|12
7420,24|2
7481,299|19
6414,90|2|21
2509,110|2|145|163
7933,158|162
1515,2|1
3718,24|2
1490,2|77
2578,2|96
2820,136|8|2|9|12|21|47
5479,2|3
1133,2|0
2567,2|0|1|13
7796,26|8|2|54|9|3
4707,58|2|4|92|59|17
6309,24|2
6644,79|2
1141,68|2|1|4|6
7894,301|61
3463,102|12
363,3|2|21
5043,93|40|2|13
7785,31|61|298|302
1184,2|76|77
6210,17|4|34
4981,2|3
1499,8|2|9|80
2549,93|2|13
5180,2|6
7268,2|9|12|21|47
5578,13|2|6
3748,13|2|6
6349,79|80|2
6951,2|268
5976,79|2
1444,113|303|19
4677,93|2
4867,3|2|30
7427,8|2|93|39|9|13
4339,40|2
1779,2|30|13
3214,79|2|78
4141,21|2|1|3
7415,93|2|76|77
5111,21|22|3|2
3360,2|0|13
7093,190|25|2|111
6702,26|2|21|13
6224,21|2|3
922,2|268
1916,2|0|13
6347,135|2
6359,309|67|87|66
8069,93|2
4755,21|2|1|3
496,21|2|3
8205,24|2
2344,21|2|3
5692,310|4
5624,79|2
7441,79|2
643,111|2
3529,3|2|21
2997,8|2|9|54|3|21
5247,162|158|230
2886,2|11|55|53
619,2|0|29
7503,8|2|93|39|9|13
1925,5|4
6294,79|2
7069,79|2|0|26
3660,311|2|30|24
7104,5|4
615,86|52|312|4|17
2832,2|76|77
7595,232|4
7407,2|0|13
2184,2|76|77
3689,275|61|12|14
5795,24|2|77
5706,111|24|2
5663,2|11
5096,5|4
5462,17|4|34|52
2038,110|2|163
5207,2|112
2576,57|217|265|19|255
2871,2|0
7094,51|48|19
343,49|51|48|19|50
7446,2|0|29
4908,79|2|7
7457,2|30|13
4297,2|106
769,3|2|30
3141,2|4|69|13
1445,18|19|20
7125,51|255|19|50
3829,2|11|76
7860,13|2|6
7655,2|1|43|38|4
230,79|80|2
7583,27|156|132|28|19
2747,2|21|13
4506,26|8|2|54|9|3
2810,8|2|80|9|79
2230,22|2|23|24
8262,261|61
3089,8|2|93|9|30
5298,11|2|4|15|21
2846,8|2|93|54|9
7538,24|2|23|7
4534,90|8|2|9|6
3730,79|2
333,267|314|2|106
4831,2|77
2142,2|106
7050,79|2|0
84,79|2
1253,5|11|4|2
2004,2|0|13
4517,2|1|21|6
7063,79|2
7803,8|2|85|39|9|13
6354,4|101|52
4347,285|4
1420,2|76
6847,2|1
5979,2|13
2748,188|264|42|195
4956,19|4|196|17
6665,155|61|12|179|65
1050,1|0|112|2
51,8|2|93|54|9
319,2|1|21|78
6480,51|48|262|19
3071,79|2
361,2|76|77
2605,120|2|0|4|112
3264,24|2|106|96
985,93|2|11|13
2556,11|0|2|29
4548,172|82|173
6582,61|174|179
186,31|103|87
6247,126|318|19|280
4899,87|295
3686,4|17
4246,8|2|39|9|13
2614,2|4|69|13
7795,38|2
5062,49|51|48|19|50
2314,1|112|3|2
5807,2|0
5414,2|145|55|26
7386,12|97
5977,19|4|196|17
3486,8|9
2757,19|244
5363,24|2
7862,295|103|320|31|87
7218,2|76|77
6770,2|91|53
8044,2|0
737,8|24|9|2
6176,2|76|77
0,2|138
2828,2|4|69|13
2108,2|112|3
6906,5|2|4|1
1862,82|19|199
1190,23|2|106|24
3828,31|103|87
5244,27|132|192|28|19
8196,102|11|2|32|12|31
2060,2|3
8096,8|2|39|9|13|6
3235,171|8|2|40|9
4440,3|2|21
5806,2|3
563,93|2
3227,2|76|77
8246,2|13
3707,270|135|2
6466,2|3
5780,120|2|0|4|112
2904,2|3
1799,51|262|19
4941,79|2
6695,158|52|4|56|324
4,26|8|2|54|9|3
3454,2|30|13
4821,325|8|85|9|12
2160,2|76|77
6110,18|19|20
5204,2|106
5071,95|34|4|19|187|17
6679,2|1|21
1063,8|2|39|9|13
6780,2|3
6338,2|0
1019,2|11|160
7082,61|121|228|124|326
6658,2|11
852,19|4|196|17
5532,79|2
6065,261|61
6336,79|2
4848,1|112|2
7759,2|1
1832,120|2|1|4|0
2584,8|2|39|9|13
1538,93|2|30
7197,2|30|13
5151,31|103|87|104
2736,24|2
2870,87|295
6693,24|2
1800,301|61|19|169
7251,4|17
6475,79|2
2620,2|21
2612,27|28|19|4|17
4857,2|21
7937,186|42|19|140
4565,2|0|13
4895,188|264|42|195
3073,31|103|87
1052,52|285|4|292|17
7042,275|61
1700,79|2
2432,41|186|42|274
7844,156|82|28|19|244|199
6884,232|4
579,79|2|7
958,13|2|6
5929,5|4
6084,5|4
7557,2|76
8071,79|2|7
2162,21|2|3
741,11|8|2|39|9|21
3010,79|8|2|9
3952,220|61
3505,8|2|9|80
1076,79|2
528,2|21
1803,11|8|2|9|10|4|15
3812,120|2|4|0|112
3384,2|52|1|43|4|338
6646,79|2
7428,8|2|11|9
3019,102|12
8247,11|104|220|2|61|31
1677,93|2
5087,24|2
1479,12|75
2975,2|3
3363,56|4|52|17
2238,1|112|2
7303,120|2|1|4|0
679,93|2
3543,113|19
2821,79|2
5503,5|4|69|43
419,79|2
1092,2|30|13
6296,8|2|93|9|13
4210,19|217
2123,13|2|1|6
3341,79|2
6163,8|2|39|9|13|21
3132,5|4
4103,2|106
4206,267|24|340|2
4107,56|4|52|17
4697,4|17
1408,39|8|9|193
5502,2|145|55|26
4716,261|61
7374,215|186|42|274
4477,5|4
6391,14|12|2|13
1489,21|2|3
7243,92|2|91|53
2110,79|2
2082,2|21
5883,102|12
5005,5|4
4128,11|8|90|2|39|9
1573,24|2
5900,24|2
1240,79|2
2427,209|37
5808,110|2|145
5539,107|133|28|19|170|108
5948,82|125|207|260
2834,298|19|280|31|126
5961,8|2|9|13
5040,136|8|9
3759,2|32|1|0|31
3551,3|2|21
4767,136|8|9
1386,78|2|22|6
2272,57|114
7247,136|8|2|85|9
484,2|11
5474,31|103|87
7931,27|28|19|4|17
4739,215|186|42|274
3646,8|216|9
8097,193|8|2|39|9|13
7685,277|61|121|123|124
3695,26|8|2|54|9|3
3925,267|24|340|2
5261,232|4|307
3778,2|3
3249,2|76
6969,8|2|39|9|13|6
1384,13|2|6
3497,209|237|143|144|37
214,8|90|2|39|9|13
6976,102|12
906,79|2|7
7540,11|8|2|9|10|13
5709,27|28|19
5235,2|77
8224,275|61|155
5698,8|2|93|9|13
3080,2|106
1793,79|2
7650,39|8|9
8003,79|2
7365,78|1|2|7
1305,79|2|7
7369,120|2|4|112
2687,158|162
1023,11|8|2|85|9
5716,238|37
5052,2|21
7234,209|237|37|143
675,79|2
6595,2|268
2594,110|2|145
5572,93|2
1881,34|8|39|9|4
6118,39|8|9
155,3|2|30
5187,285|4|17
5485,26|2|21|13
2275,2|76|77
1354,86|2|52|77|4
986,40|2
3460,79|2
7372,24|2
7581,2|21
6143,79|2
3867,120|2|1|4|0
2927,229|4|17
1427,2|76|77
981,2|3
6862,17|4|34
5983,24|2|23|7
2019,2|76
78,79|2
4455,2|13
3332,79|2
1288,2|0|13
1609,113|19
3291,13|2|6
546,145|11|0|2
3479,2|21
1928,2|13
3826,102|12
1849,8|2|9|80
7976,2|3
4050,8|2|93|39|9|13
6837,8|2|93|9|13
6588,2|3
7476,79|2
801,2|0|13
5553,220|103|61|31|87
832,79|8|2|9
3521,219|343|61
3704,4|43
5899,102|12
4632,65|12
2816,13|2|6
4483,2|3
6515,3|2|21
7782,39|8|9
4444,93|40|2|13
7925,2|145|55|26
7909,2|30|13
7576,93|2|76|77
3807,93|2|11|30
1007,2|4|69|13
4933,39|8|9
556,11|8|2|9|23
4047,2|91|53
884,79|80|2
1628,2|21
3293,27|28|19
6053,2|29
2566,79|2|0
6378,2|0|112|13
6827,2|4|112|43
3127,8|2|39|9|79
6230,2|76
1264,111|24|2
6215,5|2|1|4|0
5307,2|77
507,93|2
5197,2|0|13
2585,4|210
7275,24|30|2
2455,5|2|4|139
5650,136|8|216|9
1018,4|68
2282,267|2|55|106
6835,8|2|9|54|3
7711,15|4
7968,8|2|54|9|138
7130,2|52|40|4|360|101
1155,325|11|2|12|13
7370,364|2|311|24|23
6685,2|0|29
8176,11|8|2|9|10
4468,8|2|9|12|13|47
2292,8|2|9|13
5236,8|10|9
4894,8|2|9|222|10|105
7450,33|28|19|115
5832,8|2|1|9|112
280,8|2|9
3915,2|76|77
4461,2|21
6060,104|97|9|12|31|47
6298,5|4
768,8|85|9
5783,21|2|91|3
6744,2|91|53
3433,369|2|4|13
4704,136|8|9
3523,8|85|9
1363,154|8|9|85
6252,2|11|3
7822,29|2|13
1378,267|2|55|26
6754,2|7
7905,33|19
843,132|28|244|19|131
5848,136|8|216|9
2384,2|29
3106,5|2|4|0|55
3560,2|138
6699,11|8|2|9|370
3784,371|2|106
4689,2|3|13
3662,4|17
4134,2|21
6293,2|372
3634,2|0|29
5717,4|69|43
29,309|67|87|66
7454,8|2|93|54|9|30
364,11|8|2|39|9|6
2363,8|2|9|10|271|13
2676,2|11
585,2|30
7577,2|13
2682,21|2|3
6743,191|67
4149,2|1
4302,136|8|2|9|13
4335,2|3
7578,86|2|52|4|112
458,24|2|77
2054,77|24|2|96
5281,8|10|9
5069,2|1
5656,20|18|19|117
375,4|68
4624,92|2
2438,110|2|163
3069,2|271
2802,24|2
3639,110|2
5589,24|145|2
1477,2|21
7345,24|2|373
1646,79|2
7992,5|120|2|1|4
3374,79|2
1467,94|57|114
227,2|38|374|4|139
3078,19|4|196|17
607,18|19|296|342
58,267|2|55|53
2564,5|4
7575,2|21
1419,24|2
6633,21|2|1|3
3675,2|76|77
8100,18|19|296
4982,24|23|2
1828,5|4
732,4|43
7520,261|61
4535,145|0|2|29
7744,2|0
4259,21|2|3
937,2|106
4208,2|11
173,2|21
2863,2|21
3017,11|8|2|9|10
7180,2|112
6451,92|2|53|182
3052,5|2|4|38
2451,2|1
1218,11|4|69|2
2303,24|2
2715,2|0|30
6495,2|21
7601,2|13
5670,31|103|87
4863,309|87
3567,4|43
6085,2|13
5625,31|103|87
3957,3|2|21
301,136|8|9
205,2|30
8170,2|0|21|29
7736,93|29|2|13
1338,1|91|2|6
7692,2|1
4079,8|2|11|9
773,104|31|2|70|4|15
1106,2|160
3944,24|2
4389,2|1|30
3302,24|2
4230,39|8|9
2473,36|238|375|37
6044,219|65|61|12
7546,31|309|87|376
2491,219|343|61
4801,111|24|2
3762,89|180|87
6087,2|76|77
5665,8|2|11|9
2930,102|12
4316,147|30|2
260,26|8|2|54|9|3
7351,2|13
2228,93|40|2|13
7600,8|2|9|10|13
4344,79|80|2
5888,19|140
4921,2|145|13
3799,79|2
6530,8|2|9|10|112
7555,79|2
4847,3|2|30
3948,2|11
7702,79|2
6007,2|0|13
5239,93|2
2895,39|8|9
54,2|30
8124,1|112|26|2
7674,102|12
8072,3|2|21
4211,2|7
5891,2|21
8195,51|34|212|4|19|213
7889,13|2|6
6763,39|8|9
718,2|106
991,8|2|39|9|30
759,8|2|1|9|10|13
8101,2|1
2544,2|11
4695,79|80|2
2739,11|0|2
7521,93|2
1551,11|8|2|54|9|30
1569,120|4
3710,95|20|18|19|244|128|31|126
2015,146|2
2800,5|4
5094,56|232|4|52
7148,90|2|1|21
4255,93|2
6188,5|4
6306,19|196
5407,8|2|1|9|10
6725,158|162
