1028	170	1
1028	307	1
1028	6461	1
1028	3155	1
1028	2633	1
1028	3318	1
1028	1013	1
1028	368	1
1028	5021	1
1028	3915	1
1028	8114	1
1028	6368	1
1028	1149	1
1028	3607	1
1028	4286	1
1028	1534	1
1028	7883	1
2449	1835	1
2449	1134	1
2449	7670	1
2449	6685	1
2449	1279	1
2449	6373	1
2449	288	1
2449	1275	1
2449	2858	1
2449	5547	1
2449	2676	1
2449	1914	1
2449	6025	1
2449	1459	1
2449	1871	1
2449	1259	1
2449	552	2
2449	1138	1
2449	3634	1
2449	2991	1
2449	6243	1
2449	5205	1
2449	5150	1
2449	1842	1
2449	4841	1
2449	4484	1
2449	6356	1
2449	1340	1
2449	676	1
2449	2369	1
2449	7176	1
2449	1327	1
5682	7268	1
5682	7407	1
5682	7655	1
5682	1718	1
5682	337	1
5682	1816	1
5682	2469	2
5682	5399	1
5682	8265	1
5682	4944	1
5682	6127	1
5682	2886	2
5682	7440	1
5682	3398	1
5682	3868	1
5682	2175	1
5682	3607	1
5682	7742	1
5682	5793	1
5682	110	1
5682	903	1
5682	1459	1
5682	7202	1
5682	5979	1
5682	7712	1
5682	4373	1
5682	1932	1
5682	3051	1
5682	4045	1
5682	3529	1
5682	1361	1
5682	2716	1
1357	147	1
1357	7754	1
1357	267	1
1357	3515	1
1357	314	1
1357	415	1
1357	2099	1
1357	1883	1
1357	5730	1
1357	7812	1
1357	1463	1
1357	2771	1
1357	1459	1
1357	7003	1
1357	3589	1
1357	1465	1
1357	193	1
1357	1285	1
1357	1724	1
1357	3567	1
1357	6261	1
1357	375	1
1357	6356	1
1357	766	1
4803	5633	1
4803	1776	1
4803	6812	1
4803	4894	1
4803	7736	1
4803	1777	2
4803	2087	1
4803	4164	1
4803	3355	1
4803	1995	1
4803	7812	1
4803	6963	1
4803	5776	1
4803	1797	2
4803	1459	1
4803	2550	1
4803	3112	1
4803	1868	1
3189	1459	1
3189	1566	1
3189	3174	1
3189	3478	1
3189	1781	1
3189	3882	1
3189	7774	1
3189	3125	1
3189	1857	1
3189	5890	1
3189	3915	1
3189	3135	1
3189	6817	1
3189	3523	1
3189	1861	1
3189	2580	1
3189	565	1
3189	1008	1
3189	7141	1
3189	5881	1
3189	3615	1
3189	3910	1
667	1106	1
667	4674	1
667	6552	1
667	2292	1
667	5697	1
667	1615	1
667	1566	1
667	6699	1
667	3336	1
667	3068	1
667	11	1
667	531	1
667	3318	1
667	448	1
667	6368	1
667	7003	1
667	2914	2
667	4465	1
667	4384	1
667	4356	1
667	1175	1
667	2059	1
667	1463	1
667	2298	1
667	1259	1
667	5708	1
667	3879	1
667	3074	1
667	1268	2
667	415	2
667	7141	1
667	470	1
667	2042	1
667	193	1
667	4146	1
667	368	1
667	4082	1
667	5881	1
667	5514	1
667	1327	1
667	3292	1
667	1994	1
667	4048	1
667	1459	1
667	1369	1
667	3018	1
667	4586	1
667	692	1
667	499	1
667	1842	1
1461	768	2
1461	4302	2
1461	4815	1
1461	196	2
1461	7531	1
1461	2311	1
1461	5304	1
1461	6410	1
1461	983	2
1461	6744	1
1461	6085	1
1461	1477	1
1461	7601	1
1461	3931	1
1461	823	1
1461	501	1
1461	375	1
1461	1407	2
1461	6817	1
1461	1460	2
1461	5351	1
1461	2473	1
1461	110	1
1461	5229	1
1461	4453	1
1461	168	1
1461	4166	1
1461	5490	1
1461	3680	1
1461	7389	1
1461	7423	1
1461	1038	1
1461	1001	1
1461	4454	1
1461	3433	1
1461	5645	1
1461	1251	1
1461	6685	1
1461	4093	1
1461	8106	1
1461	7520	1
1461	4386	2
1461	3048	1
1461	6743	1
1461	11	1
1461	5336	1
1461	8231	1
1461	2054	1
1461	3072	1
1461	2319	1
1461	7905	1
1461	4208	1
1461	5876	1
1461	685	1
1461	1578	1
1461	8077	1
1461	4149	1
1461	156	1
1461	2266	1
1461	3365	1
1461	3314	1
1461	6541	1
1461	19	1
1461	2348	1
1461	5173	1
1461	2843	1
1461	1300	1
1461	3074	1
1461	4286	1
1461	410	1
1461	2733	1
1461	7173	1
1461	7626	1
1461	1775	1
1461	7456	1
1461	4385	1
1461	867	1
1461	1163	1
1461	811	1
1461	7987	1
1461	6759	1
1461	283	1
1461	4863	1
1461	4897	1
1461	6413	1
1461	113	1
1461	2064	1
1461	4461	1
1461	5027	1
1461	3135	1
1461	4960	2
1461	8255	1
1461	2222	1
1461	5181	1
1461	6199	1
1461	7822	1
1461	2491	1
1461	6550	1
1461	2728	1
1461	2787	2
1461	6689	1
1461	4026	1
1461	3499	1
1461	6754	1
1461	3668	1
1461	4056	1
1461	1752	1
1461	4992	1
1461	15	1
1461	4140	1
1461	2325	1
1461	3824	1
1461	1813	1
1461	4487	1
1461	22	1
1461	4894	1
1461	189	1
1461	1363	1
1461	1378	1
1461	2066	1
1461	5839	1
1461	6495	1
1461	4535	1
1461	2623	1
1461	3078	1
1461	6044	1
1461	6400	1
1461	2281	1
1461	1285	1
1461	3520	1
1461	7659	1
1461	2292	1
1461	280	1
1461	3039	1
1461	3694	1
1461	6537	1
1461	147	1
1461	3174	1
1461	499	1
1461	7450	1
1461	6605	1
1461	420	1
1461	4130	1
1461	5480	1
1461	3134	1
1461	1275	1
1461	2303	1
1461	448	1
1461	479	1
1461	4674	1
1461	6602	1
1461	976	1
1461	1172	1
1461	6765	1
1461	1671	1
1461	5783	1
1461	7347	1
1461	1465	1
1461	1459	1
1461	3375	1
1461	2439	1
1461	5969	1
1461	6740	1
1461	2717	1
1461	1788	1
1461	2737	1
5210	6963	2
5210	1478	1
5210	2087	1
5210	1145	1
5210	5021	1
5210	3333	1
5210	1868	1
5210	3318	1
5210	314	1
5210	3997	1
5210	3589	1
5210	1640	1
5210	7742	1
5210	380	1
5210	7012	1
5210	701	1
1445	3519	1
1445	3318	1
1445	915	1
1445	6711	1
1445	4063	1
1445	811	1
1445	5981	1
1445	3607	1
1445	6963	1
1445	4689	1
1445	110	1
1445	4286	1
1445	3915	1
1445	3348	1
1445	2266	2
1445	3992	1
1445	193	1
1445	1220	1
1445	1373	1
1445	2298	1
1445	285	1
1445	1857	1
1445	744	1
1445	7848	1
1445	5951	1
1445	1167	1
1445	6971	1
1445	4523	1
1445	4786	1
1445	4669	1
1445	1552	1
1445	7786	1
1445	5097	1
1445	2948	1
1445	1665	1
1445	6891	1
1445	5077	1
1445	180	1
1445	6044	1
1445	4142	1
1445	368	1
1445	3682	1
1445	2366	1
1445	288	1
1445	7456	1
1445	2139	1
1445	1229	1
1445	111	1
1445	4854	1
1445	4281	1
1445	2064	1
1445	818	1
1445	5150	1
1445	7965	1
6579	1093	1
6579	280	1
6579	823	1
6579	1313	1
6579	3106	1
6579	3017	1
6579	2529	1
6579	6963	1
6579	1460	1
6579	2292	1
2244	6963	1
2244	4689	1
2244	2348	1
2244	490	1
2244	1202	1
2244	6355	1
2244	1507	1
2244	86	1
2244	3833	1
2244	1873	1
2244	5730	1
2244	1463	1
467	7321	1
467	3915	2
467	2348	2
467	1313	2
467	3112	1
467	3714	1
467	1369	1
467	1078	1
467	3560	1
467	364	2
467	2491	1
467	5229	1
467	3362	1
467	531	1
467	1994	1
467	3804	1
467	1739	1
467	6044	1
467	2850	1
467	4897	1
467	6413	1
467	5667	2
467	5621	1
467	2682	1
467	1465	2
467	11	1
467	2217	1
467	1038	1
467	3356	1
467	288	3
467	4602	1
467	1275	1
467	1327	2
467	1137	1
467	3239	2
467	7423	1
467	7033	1
467	4286	1
467	22	2
467	2363	1
467	96	2
467	3818	1
467	6363	1
467	1126	1
467	6400	1
467	1762	1
467	2587	1
467	1220	2
467	1385	2
467	1752	1
467	1725	1
467	1648	1
467	1134	1
467	1523	2
467	2529	1
467	368	1
467	6659	1
467	6541	1
467	5855	1
467	2667	1
467	2292	1
467	1927	2
467	1857	1
467	8203	1
467	8135	1
467	2064	1
467	4505	1
467	1106	1
467	4261	1
467	1596	1
467	52	2
467	1903	1
467	181	1
467	1096	1
467	1917	1
467	3069	1
467	3854	1
467	4026	1
467	3842	1
467	1125	1
467	110	1
467	1001	1
467	4960	1
467	3140	1
467	2483	1
467	193	1
467	5304	1
467	2715	1
467	4146	1
467	2059	3
467	410	1
467	301	1
467	4142	2
467	785	2
467	269	1
467	3841	1
467	1777	1
467	5670	1
467	7445	1
467	2042	1
467	2377	2
467	5595	2
467	811	2
467	367	3
467	3057	1
467	3174	2
467	4500	1
467	5573	1
467	4772	1
467	812	1
467	6592	1
467	1599	1
467	185	1
467	5432	1
467	2623	1
467	2735	1
467	3885	1
467	156	1
467	676	1
467	2824	1
467	2369	1
467	3554	1
467	800	2
467	285	2
467	3944	1
467	538	1
467	3106	1
467	4200	2
467	3537	1
467	5361	1
467	1423	1
467	7632	1
467	4374	1
467	2639	1
467	2836	1
467	6667	1
467	2602	1
467	1368	1
467	2823	1
467	3318	1
467	168	1
467	6317	1
467	2087	1
467	1880	1
467	983	1
467	4690	1
467	1251	1
467	4051	1
467	4198	1
467	1493	1
467	2654	1
467	555	2
467	1388	1
467	1462	1
467	3290	1
467	1093	2
467	194	2
467	2914	1
467	2991	3
467	470	1
467	1213	1
467	1615	1
467	6647	1
467	4382	1
467	6267	1
467	6958	1
467	4894	1
467	8261	1
467	267	1
467	1696	2
467	1813	1
467	3737	1
467	6812	1
467	1835	1
467	4484	1
467	448	1
467	1323	1
467	3391	1
467	2068	1
467	4992	1
467	4180	1
467	4439	1
467	6674	2
467	2857	1
467	1378	1
467	6685	1
467	6699	1
467	3676	1
467	4866	1
467	1890	1
467	702	1
467	701	1
467	5122	1
467	5110	1
467	6122	1
467	15	1
467	2311	1
467	4479	1
467	3442	2
467	7865	1
467	7675	1
467	1268	2
467	6078	1
467	479	1
467	3855	1
467	1861	2
467	1566	1
467	3992	1
467	2144	1
467	4389	1
467	1206	1
467	502	1
467	79	1
467	279	1
467	7618	2
467	6057	1
467	1061	1
467	6368	1
467	1279	1
467	4256	1
467	6728	1
467	4912	1
467	5173	1
467	1259	1
467	5281	1
467	3691	1
467	3478	1
467	5889	1
467	5991	1
467	165	1
467	2452	1
467	6741	1
467	147	1
467	304	1
467	3519	1
467	196	1
467	1363	1
467	314	1
467	5848	1
467	1109	1
467	4385	1
467	1522	1
467	199	1
467	3433	1
467	3292	1
467	7546	1
467	3289	1
467	1908	1
467	4678	1
467	779	1
467	641	1
467	3593	1
467	1938	1
467	5876	1
467	501	1
467	1138	1
467	4763	1
467	2862	1
467	6298	1
467	6963	1
467	6373	1
467	2421	1
467	5890	1
467	903	1
467	4048	1
467	1149	1
467	4711	1
467	5665	1
467	7025	1
467	1776	1
467	773	1
467	2159	1
467	1175	1
467	415	1
467	4615	1
467	4384	2
467	3011	1
467	5311	1
467	1330	1
467	2601	1
467	3074	1
467	4769	1
467	4356	1
467	3523	1
467	7767	1
467	5881	1
467	1087	1
467	829	1
467	4950	1
467	3039	1
467	1055	1
467	420	1
467	4837	1
467	283	2
467	4052	1
467	378	1
467	3018	1
467	6870	1
467	5712	1
467	6758	1
467	6552	1
467	5653	1
467	2692	1
467	6199	1
467	3656	1
467	1480	1
467	5481	1
467	227	1
467	1318	1
467	5449	1
467	6978	1
467	6356	1
467	5774	1
467	5129	1
467	1008	1
467	3997	1
467	4021	1
467	7	1
467	4547	1
467	1720	1
467	3688	1
467	5224	1
467	2298	1
467	6344	1
467	871	1
467	4523	1
467	7352	1
467	6243	1
467	141	1
467	5832	1
467	2309	1
467	6390	1
467	4254	1
467	2198	1
467	3375	1
467	1986	1
467	3637	1
467	2771	1
467	6842	1
467	4230	1
467	4637	2
467	2175	1
467	3830	1
467	5793	1
467	1534	1
467	1842	1
467	6946	1
467	1692	1
467	499	1
467	2787	1
467	5053	1
467	6717	1
467	2106	1
467	2399	1
467	1120	1
467	6461	1
467	3898	1
467	2464	1
467	6434	1
467	1300	1
467	1317	1
467	5365	1
467	7003	1
467	1150	1
467	5480	1
467	2647	1
467	7975	1
467	4854	1
467	3135	1
467	8176	1
467	1868	1
467	6293	1
467	3611	1
467	6568	1
467	1463	1
467	5912	1
467	3824	1
467	5514	1
467	3474	1
467	3589	1
467	4082	1
467	3125	1
467	7742	1
467	1736	1
467	609	1
467	545	1
467	3682	1
467	177	1
467	489	1
467	1817	1
467	235	1
467	4868	1
467	8045	1
467	3669	1
467	1640	1
467	2518	1
467	55	1
467	3461	1
467	2651	1
467	5859	1
467	6765	1
467	3612	1
467	7012	1
467	1163	1
467	3588	1
467	7531	1
467	4905	1
467	2173	1
467	5545	1
467	3539	1
467	6167	1
467	4586	1
467	7141	1
467	5526	1
467	5034	1
467	3333	1
467	6868	1
467	3910	1
467	490	1
467	1003	1
467	6094	1
467	3930	1
467	380	1
467	5949	1
1638	5635	1
1638	6252	1
1638	2363	1
1638	2175	1
1638	6721	1
1638	1552	1
1638	6963	1
1638	940	1
1638	4837	1
1638	6647	1
1638	1093	1
1638	4992	1
1638	3854	1
1638	378	1
1638	1835	1
1638	983	1
1638	3879	1
1638	1995	1
1638	6363	1
1638	800	1
1638	4254	1
1638	1318	1
1638	1152	1
1638	1268	1
1638	2059	1
1638	2042	1
1638	3333	1
1638	6812	1
1638	6390	1
1638	779	1
1638	2	1
1638	420	1
1638	755	1
1638	1317	1
1638	2161	1
1638	7556	1
1638	30	1
1638	1777	1
1638	368	1
1638	6461	1
1638	4166	1
1638	1388	1
1638	2483	1
1638	7736	1
1638	6842	1
1638	2464	1
1638	2588	1
1638	1275	1
1638	6293	1
1638	2087	1
1638	1145	1
1638	1776	1
1638	3523	1
1638	1437	1
1638	4021	1
1638	3560	1
1638	3187	1
1638	1078	1
1638	1465	1
1638	2914	1
1638	4637	1
1638	7058	1
1638	4142	1
1638	4769	1
1638	7003	1
1638	1150	1
1638	1478	1
1638	1868	1
1638	6978	1
1638	3589	1
1638	2359	1
1638	5991	1
1638	2787	1
1638	3039	1
1638	641	1
1638	499	1
1638	5889	1
1638	4324	1
1638	5348	1
1638	4854	1
1638	6741	1
1638	1640	1
1638	7012	1
1638	5053	1
1638	6765	1
1985	1259	1
1985	6963	1
1985	5645	1
1985	4982	2
1985	6619	1
1985	3675	1
1985	2054	1
1985	4442	2
1985	1008	1
1985	608	1
1985	4198	1
1985	1275	1
1985	7163	1
1985	1106	1
1985	1138	1
1985	3768	2
1985	5150	1
1985	1419	1
1985	2292	1
1985	1438	1
1985	4826	1
1985	1363	1
1985	555	1
1985	3589	1
1985	4572	1
1985	4854	1
1985	5369	1
1985	368	1
1985	1134	1
1985	3355	1
1985	1828	2
1985	5922	1
1985	7801	1
1985	8035	1
1985	2059	1
1985	1797	1
1985	4374	1
1985	1640	1
1985	1493	1
1985	4515	1
1985	4894	1
1985	3074	1
1985	415	1
1985	7736	1
1985	3607	1
1985	6356	1
1985	7861	1
1985	1300	1
1985	2064	1
1985	4052	1
1988	2377	1
1988	5234	1
1988	367	1
1988	4881	1
1988	1093	1
1988	2298	1
1988	2042	1
1988	3112	1
1988	2087	1
1988	285	1
1988	1134	1
1988	2863	1
1988	2914	1
1988	3537	2
1988	1279	1
1988	3992	1
1988	585	1
1988	6410	1
1988	702	1
1988	4076	1
1988	3356	1
1988	2369	1
1988	3554	1
1988	1566	1
1988	194	1
1988	410	1
1988	501	1
1988	3134	1
1988	5554	1
1988	4711	1
1988	502	1
1988	3885	1
1988	1777	1
1988	344	1
1988	1368	1
1988	5110	1
1988	479	1
1988	1327	1
1988	1522	1
1988	6610	1
1988	1268	1
1988	1725	1
1988	11	1
1988	6913	1
1988	3519	1
1988	6721	1
1988	5361	1
1988	3239	1
1988	531	1
1988	1096	1
1988	1163	1
1988	2068	1
1988	7203	1
1988	1275	1
1988	3048	1
1988	2059	1
1988	2452	1
1988	2518	1
1988	3303	1
1988	110	1
1988	1599	1
1988	3391	1
1988	3091	1
1988	812	1
1988	903	2
1988	7592	1
1988	4894	1
1988	701	1
1988	1008	1
1988	6078	1
1988	6963	1
1988	2064	1
1988	565	1
1988	2529	1
1988	1797	1
1988	5697	1
3319	6898	1
3319	7699	1
3319	3915	1
3319	2715	1
3319	3841	1
3319	2059	1
3319	5881	1
3319	585	1
3319	6963	1
3319	2824	1
3319	1671	1
3319	5621	1
3319	2588	1
3319	3318	1
3319	608	1
3319	3854	1
3319	7736	1
3319	3537	1
3319	7965	1
3717	3882	2
3717	499	1
3717	6963	1
3717	5839	1
3717	141	1
3717	1419	1
3717	2173	1
3717	3537	1
3717	4597	1
3717	3333	1
3717	2087	1
3717	1438	1
3717	2369	1
3717	4479	1
3717	766	1
3717	8086	1
3717	1388	1
3717	867	1
3717	2529	1
3717	940	1
3717	6868	1
3717	267	1
3717	3733	1
3717	4905	1
3717	1318	1
3717	1692	1
3717	4484	1
3717	2059	1
3717	5200	1
3717	5890	1
3717	1061	1
3717	983	1
3717	1220	1
3717	3112	1
3717	4615	1
3717	3607	1
3717	1093	1
3717	1842	1
3717	3647	1
3717	1463	1
3717	3910	1
3717	3466	1
3717	641	1
3717	1150	1
3717	4142	1
3717	5908	1
3717	7025	1
3717	2452	1
3717	1166	1
4389	4826	1
4389	5640	1
4389	4927	1
4389	4465	1
4389	5369	1
4389	227	2
4389	3052	1
4389	367	1
4389	3112	1
4389	859	1
4389	1407	1
4389	5200	1
4389	1008	1
4389	415	1
4389	6963	1
4389	1835	1
4389	1463	1
4389	2042	1
4389	1327	1
4389	1927	1
4389	1369	1
4389	1419	1
4389	1648	1
4389	2359	1
4389	5522	1
4389	4259	1
4389	2863	1
4389	1001	1
4389	4572	1
4389	314	1
4389	6861	1
4389	608	1
4389	6094	1
4389	5704	1
4389	4051	1
4389	3675	1
4389	3362	1
4389	1166	1
4389	3855	1
4389	6868	1
2727	4690	1
2727	2654	1
2727	1096	2
2727	4082	1
2727	5480	1
2727	6394	1
2727	6368	1
2727	4299	1
2727	7163	1
2727	7601	1
2727	6947	1
2727	3944	1
2727	3068	1
2727	7720	1
2727	4465	1
2727	3515	1
2727	7141	1
2727	2735	1
2727	5740	1
2727	1880	1
2727	3885	1
2727	283	1
2727	96	1
2727	3017	1
2727	2623	1
2727	189	1
2727	3694	1
2727	378	1
2727	499	1
2727	1078	1
2727	3589	1
2727	6963	1
2727	1438	1
2727	2728	1
2727	6605	1
2727	6078	1
2727	199	2
2727	1378	1
2727	1463	1
2727	1739	1
2727	4230	1
2727	1534	1
2727	5281	1
2727	479	1
2727	501	1
2727	6667	1
2727	6647	1
2727	6320	1
2727	7626	1
2727	2717	1
2727	6892	1
2727	6445	1
2727	6742	1
2727	4048	1
2727	2377	1
2727	2359	1
2727	1777	1
2727	3474	1
2727	3854	1
2727	6913	1
2727	88	1
2727	4487	1
2727	6975	1
2727	1478	1
2727	4854	1
2727	5545	1
2727	2066	1
2727	5016	1
2727	5832	1
2727	5252	1
2727	5890	1
2727	4286	1
2727	2415	1
2727	6610	1
2727	1493	1
2727	2339	1
2727	3150	1
2727	1752	1
2727	1126	1
2727	2303	1
2727	1857	1
6074	4689	1
6074	52	2
6074	4384	1
6074	3589	2
6074	6963	1
6074	1078	1
6074	3634	1
6074	3537	1
6074	4743	1
6074	555	1
6074	55	1
6074	2064	1
6083	2281	1
6083	6963	1
6083	555	1
6083	1423	1
6083	2066	1
6083	1534	1
6083	2824	1
6083	4500	1
6083	7456	1
6083	1857	1
6083	4142	1
6083	1150	1
742	269	1
742	288	1
742	1566	1
742	1279	1
742	1327	1
742	1599	1
742	4180	1
742	1134	1
742	1275	1
742	7675	1
742	1777	1
742	3187	1
742	1385	1
742	2692	1
742	7173	1
742	168	1
742	2059	1
742	773	1
742	7389	1
742	676	1
742	6078	1
742	2452	1
742	1914	1
742	368	1
742	285	1
742	2369	1
742	2991	1
742	3124	1
742	1861	2
742	1465	1
742	3289	1
742	3155	1
742	2366	1
742	1912	1
742	2824	1
742	1013	1
742	1317	1
742	1873	1
742	684	1
742	5595	1
742	5021	1
742	6842	1
742	2518	1
742	4689	1
742	3519	1
742	7546	1
742	2483	1
742	2550	1
742	5635	1
742	702	1
742	4484	1
742	3365	1
742	1696	1
742	3997	1
742	4769	1
742	5890	1
742	701	1
742	1096	1
742	194	1
