2,28,1
2,159,1
2,160,1
2,161,1
2,162,1
2,163,1
2,164,1
2,165,1
2,166,1
2,167,1
2,168,1
2,169,1
2,170,1
2,171,1
2,172,1
2,173,1
2,174,1
2,175,1
2,176,1
2,177,1
2,178,1
2,179,1
2,180,2
2,181,1
2,182,1
2,183,1
2,184,1
2,185,1
2,186,1
2,187,1
3,188,1
3,189,1
3,65,1
3,190,1
3,17,1
3,40,1
3,109,1
3,191,1
3,91,1
3,149,1
3,192,1
3,193,1
3,194,1
3,195,1
3,196,1
3,197,1
3,198,1
4,199,1
4,200,1
4,201,1
4,83,1
4,202,1
4,203,1
4,204,1
4,62,1
4,205,1
4,122,1
4,206,1
4,207,1
4,208,1
4,92,1
4,209,1
4,17,1
4,210,1
4,149,1
4,211,1
4,212,1
4,213,1
4,214,1
4,215,1
4,153,1
4,179,1
4,216,1
4,217,2
4,218,1
4,89,1
4,219,1
4,220,1
4,221,1
4,106,1
4,222,1
4,26,1
4,223,1
4,224,1
4,61,1
4,225,1
4,226,1
4,73,1
4,84,1
4,227,1
4,228,1
4,229,1
4,108,1
4,123,1
4,230,1
4,98,1
4,231,1
4,232,1
4,233,1
4,234,1
4,235,1
4,121,1
4,236,1
4,237,1
4,238,1
4,239,1
4,185,1
4,178,1
4,240,1
4,241,1
4,242,1
4,243,1
4,244,1
4,245,1
4,246,1
4,247,1
4,248,1
4,72,1
4,249,1
4,250,1
4,115,1
4,189,1
4,7,1
4,109,1
4,251,1
4,252,1
4,253,1
4,254,1
4,255,1
4,256,1
4,57,1
4,257,1
4,258,1
4,259,1
4,260,1
4,261,1
4,262,1
4,263,1
4,90,1
4,264,1
4,265,1
4,266,1
4,267,1
4,48,1
4,268,1
4,269,1
4,144,1
4,270,1
4,271,1
4,272,1
4,273,1
4,49,1
4,74,1
4,192,1
4,274,1
4,275,1
4,276,1
4,277,1
4,278,1
4,148,1
4,279,1
4,280,1
4,281,1
4,55,1
4,132,1
4,126,1
4,282,1
4,283,1
4,134,1
4,284,1
4,31,1
4,40,1
4,285,1
4,286,1
4,190,1
4,87,1
4,287,1
4,288,1
4,289,1
4,290,1
4,27,1
4,291,1
4,292,1
4,293,1
4,65,1
4,294,1
4,295,1
4,296,1
4,297,1
4,91,1
4,298,1
4,299,1
4,300,1
4,301,1
4,33,1
4,302,1
4,303,1
4,304,1
4,305,1
4,159,1
5,17,1
5,213,1
5,306,1
5,307,1
5,308,1
5,139,1
5,183,1
5,309,1
5,310,1
5,274,1
6,311,1
6,312,1
6,313,1
6,314,1
6,315,1
6,17,1
6,316,1
6,317,1
6,318,1
6,319,1
6,320,1
6,321,1
6,322,1
6,323,1
6,324,1
6,325,1
6,286,1
6,326,1
6,327,1
6,328,1
6,329,1
6,92,1
6,330,1
6,331,1
7,332,1
7,333,1
7,95,1
7,258,1
7,334,2
7,335,1
7,98,1
7,336,1
7,337,2
7,338,1
7,339,1
7,340,1
7,341,1
7,342,1
7,343,1
7,38,1
7,344,1
7,52,1
7,251,1
7,345,1
7,152,1
7,107,1
7,346,1
7,62,1
7,347,1
7,348,1
7,349,1
7,111,2
7,350,1
7,351,1
7,352,1
7,353,1
7,17,1
7,246,1
7,27,1
7,331,1
7,354,1
7,121,1
7,355,1
7,356,1
7,282,1
7,357,1
7,204,1
7,33,1
7,236,1
7,358,1
7,86,1
7,66,1
7,178,1
7,359,1
7,360,1
7,361,1
7,362,1
7,363,1
7,364,2
7,365,1
7,366,1
7,367,1
7,70,1
7,368,1
7,369,1
7,370,1
7,190,1
7,277,1
7,146,1
7,165,1
7,371,1
7,276,1
7,372,1
7,373,2
7,127,1
7,35,1
7,85,1
7,31,1
7,374,1
7,375,1
7,376,1
7,377,1
7,378,1
7,379,1
7,380,1
7,381,1
7,293,1
7,88,1
7,382,1
7,383,1
7,199,1
7,241,1
7,384,1
7,184,1
7,221,1
7,385,1
7,386,1
7,157,1
7,181,1
7,183,1
7,387,1
7,388,1
7,389,1
7,390,1
7,391,1
7,185,1
7,392,1
7,217,1
8,190,1
8,331,1
8,393,1
8,292,1
8,244,1
8,394,1
8,179,2
8,395,1
8,157,1
8,396,1
8,282,1
8,397,1
8,60,1
8,235,1
8,99,1
8,85,1
8,346,1
8,361,1
8,398,1
8,399,1
8,17,1
8,34,1
8,400,1
8,236,1
8,310,2
8,401,1
8,364,1
8,402,1
8,403,1
8,404,1
8,405,1
8,307,1
8,62,1
8,250,1
8,406,1
8,44,1
8,407,1
8,408,1
8,155,1
8,409,1
8,410,1
8,18,1
8,411,1
8,64,1
8,90,1
8,412,1
8,349,1
8,137,1
8,138,1
8,89,1
8,27,1
8,386,1
8,413,1
9,153,1
9,391,1
9,414,1
9,334,1
9,415,1
9,416,1
9,55,1
9,31,1
9,417,1
9,418,1
9,419,1
9,420,1
9,421,1
9,17,1
9,422,1
9,185,1
9,423,2
9,424,1
9,335,1
9,275,1
9,425,1
9,426,1
9,427,1
9,183,1
9,428,1
9,94,1
9,148,1
9,429,1
9,430,1
9,431,1
9,432,1
9,53,1
10,433,1
10,434,1
10,435,1
10,436,1
10,437,1
10,438,1
10,439,3
10,440,2
10,441,1
10,442,1
10,443,1
10,444,1
10,445,1
10,446,1
10,447,2
10,448,1
10,449,1
10,450,1
10,451,1
10,452,1
10,62,1
10,89,1
10,166,1
10,363,1
10,290,1
10,453,1
10,17,1
10,454,1
10,455,1
10,456,1
10,457,2
10,458,1
10,459,1
10,460,1
10,461,1
10,462,1
10,463,1
10,464,1
10,465,1
10,466,1
10,467,1
10,468,1
10,469,1
11,131,1
11,470,1
11,471,1
11,472,1
11,340,1
11,473,1
11,474,1
11,475,1
11,476,1
11,146,1
11,181,1
11,477,1
11,17,1
11,478,1
11,169,1
11,34,1
11,60,1
11,152,1
11,199,1
11,479,1
11,480,1
11,481,1
11,148,1
11,187,1
12,361,1
12,482,1
12,172,1
12,202,1
12,189,1
12,261,2
12,51,1
12,364,1
12,483,1
12,484,1
12,146,1
12,69,1
12,26,1
12,485,2
12,17,1
12,486,1
12,149,1
12,487,1
13,17,1
13,221,1
13,346,1
13,247,1
13,488,1
13,489,1
13,490,1
13,303,1
13,310,1
13,491,1
13,412,1
13,492,1
13,127,1
13,343,1
13,111,1
13,359,1
13,33,1
13,288,1
13,493,1
13,494,1
13,495,1
13,496,1
14,497,1
14,266,1
14,498,1
14,282,1
14,499,1
14,234,1
14,221,1
14,222,1
14,500,1
14,241,1
14,157,1
14,501,1
14,18,1
14,103,1
14,137,1
14,478,1
14,129,2
14,136,1
14,135,1
14,502,1
14,503,1
14,179,1
14,181,1
14,504,1
14,185,1
14,505,1
14,115,1
14,506,1
14,229,2
14,473,2
14,493,1
14,507,1
14,38,1
14,60,1
14,508,1
14,77,1
14,64,1
14,392,1
14,494,1
14,509,1
14,53,1
14,510,1
14,370,1
14,331,1
14,279,1
14,17,1
14,511,1
14,512,1
14,177,1
14,180,1
14,513,1
14,183,1
15,514,2
15,515,2
15,516,1
15,517,2
15,518,1
15,107,1
15,519,1
15,520,1
15,521,2
15,522,1
15,342,1
15,255,1
15,523,1
15,524,1
15,209,1
15,525,1
15,235,1
15,481,1
15,526,2
15,127,1
15,527,2
15,528,1
15,256,1
15,290,1
15,529,1
15,207,1
15,530,1
15,71,1
15,531,1
15,532,1
15,533,1
15,281,1
15,218,1
15,285,1
15,534,1
15,535,1
15,536,1
15,537,1
15,538,1
15,539,1
15,334,1
15,540,1
15,541,1
15,542,1
15,543,2
15,544,1
15,545,1
15,157,1
15,546,1
15,547,1
15,548,1
15,549,1
15,550,1
15,551,1
15,552,1
15,128,1
15,553,1
15,554,1
15,555,1
15,556,1
15,557,1
15,219,1
15,558,1
15,393,1
15,267,1
15,559,1
15,30,1
15,120,1
15,560,1
15,365,1
15,506,1
15,398,1
15,27,1
15,561,1
15,562,1
15,563,1
15,206,1
15,258,1
15,564,1
15,565,1
15,358,1
15,566,1
15,39,1
15,567,1
15,568,1
15,569,1
15,195,1
15,570,1
15,214,1
15,215,1
15,330,1
15,292,1
15,341,1
15,351,1
15,492,1
15,173,2
15,571,1
15,572,1
15,259,1
15,573,1
15,75,1
15,20,1
15,574,1
15,575,1
15,305,2
15,576,1
15,170,1
15,577,1
15,578,1
15,579,1
15,580,1
15,581,1
15,582,1
15,583,1
15,584,1
15,168,1
15,585,1
15,586,1
15,238,1
15,587,1
15,588,1
15,202,1
15,589,1
15,590,1
15,591,1
15,388,1
15,592,1
15,25,1
15,133,1
15,360,1
15,593,1
15,19,1
15,594,1
15,595,1
15,152,1
15,596,1
15,274,1
15,282,1
15,395,1
15,374,1
15,597,1
15,598,1
15,131,1
15,346,1
15,513,1
15,599,1
15,600,1
15,254,1
15,601,1
15,277,1
15,602,1
15,31,1
15,603,1
15,604,1
15,103,1
15,605,1
15,266,1
15,606,1
15,607,1
15,608,1
15,176,1
15,164,1
15,28,1
15,609,1
15,34,1
15,17,1
15,156,1
15,610,1
15,280,1
15,611,1
15,98,1
15,350,1
15,612,1
15,613,1
16,69,2
16,117,1
16,51,1
16,81,1
16,90,1
16,87,1
16,487,1
16,18,1
16,340,1
16,154,1
16,169,1
16,614,1
16,166,1
16,333,1
16,163,1
16,158,1
17,615,1
17,18,1
17,616,1
17,233,1
17,617,1
17,567,1
17,88,1
17,89,1
17,69,1
17,208,1
17,290,1
17,27,1
17,618,1
17,412,1
17,619,1
17,219,2
17,620,1
17,60,1
17,338,1
17,621,1
17,504,1
17,73,1
17,310,1
17,622,1
17,623,1
17,624,1
17,625,1
17,626,1
17,627,1
17,628,1
17,629,1
17,630,1
17,631,1
17,291,1
17,192,1
17,328,1
17,632,1
17,633,1
17,634,1
17,635,1
17,636,1
17,316,1
17,19,1
17,40,1
17,64,1
17,228,1
17,637,1
17,55,1
17,564,1
17,638,1
17,639,1
17,640,1
17,641,1
17,642,1
17,643,1
17,644,1
17,292,1
17,645,1
17,646,1
17,427,1
17,647,1
18,648,1
18,395,1
18,525,1
18,649,1
18,348,1
18,650,1
18,356,1
18,69,1
18,527,1
18,282,1
19,69,1
19,208,1
19,30,1
19,651,1
19,652,1
19,653,1
19,654,1
19,655,1
19,656,1
19,657,1
19,658,1
19,659,1
19,476,1
19,181,1
20,660,1
20,412,2
20,30,2
20,649,2
20,149,1
20,661,1
20,511,1
20,662,1
20,663,1
20,226,2
20,20,1
20,529,1
20,664,1
20,501,1
20,331,1
20,299,1
20,270,1
20,19,1
20,665,1
20,214,1
20,215,1
20,666,2
20,667,1
20,668,1
20,34,2
20,157,1
20,245,1
20,285,1
20,669,1
20,55,3
20,670,1
20,31,1
20,53,2
20,240,1
20,284,2
20,218,1
20,671,1
20,672,1
20,27,1
20,588,2
20,121,1
20,673,2
20,674,1
20,675,1
20,676,1
20,594,1
20,93,1
20,677,1
20,338,2
20,99,2
20,581,1
20,182,1
20,113,1
20,391,1
20,678,2
20,356,1
20,64,1
20,237,1
20,267,1
20,679,1
20,680,1
20,282,1
20,681,2
20,310,1
20,682,1
20,683,1
20,292,1
20,684,1
20,497,1
20,201,1
20,95,1
20,85,2
20,685,1
20,403,1
20,394,1
20,686,1
20,687,1
20,405,1
20,170,1
20,309,1
20,688,1
20,290,1
20,535,1
20,173,1
20,689,1
20,690,1
20,60,1
20,519,1
20,691,1
20,508,1
20,179,3
20,561,1
20,397,1
20,40,2
20,692,2
20,52,1
20,102,1
20,261,1
20,693,1
20,694,1
20,38,1
20,262,2
20,203,2
20,567,2
20,695,3
20,696,1
20,346,2
20,697,1
20,122,1
20,698,1
20,143,1
20,699,1
20,700,1
20,701,1
20,702,1
20,360,1
20,190,1
20,61,1
20,557,1
20,430,1
20,58,1
20,431,1
20,703,1
20,86,2
20,73,2
20,273,1
20,205,1
20,348,1
20,704,2
20,140,1
20,705,1
20,399,1
20,706,1
20,707,1
20,708,1
20,709,1
20,265,1
20,710,1
20,711,1
20,369,1
20,18,1
20,71,1
20,712,1
20,51,1
20,264,1
20,521,1
20,713,1
20,539,1
20,714,1
20,715,1
20,66,1
20,100,1
20,204,2
20,124,1
20,716,1
20,717,1
20,648,2
20,139,2
20,129,1
20,275,3
20,507,1
20,300,1
20,234,1
20,718,1
20,719,1
20,720,1
20,721,1
20,202,1
20,722,1
20,471,1
20,723,1
20,147,2
20,238,1
20,724,1
20,172,1
20,153,1
20,725,1
20,94,1
20,103,1
20,726,1
20,727,1
20,728,1
20,582,1
20,729,1
20,105,1
20,108,2
20,298,1
20,591,1
20,334,1
20,222,1
20,730,1
20,401,1
20,731,1
20,732,1
20,158,1
20,733,1
20,734,1
20,735,1
20,583,1
20,107,1
20,736,1
20,106,2
20,737,1
20,211,1
20,229,2
20,738,1
20,605,1
20,739,1
20,740,1
20,111,2
20,221,1
20,620,1
20,741,1
20,742,1
20,743,1
20,744,1
20,119,1
20,745,1
20,746,1
20,327,2
20,747,1
20,227,1
20,137,1
20,415,1
20,748,1
20,749,1
20,750,1
20,120,1
20,185,1
20,751,1
20,752,1
20,247,1
20,753,1
20,754,1
20,318,1
20,68,1
20,755,1
20,131,1
20,150,1
20,615,1
20,517,1
20,590,1
20,340,1
20,756,1
20,757,1
20,358,1
20,758,1
20,141,1
20,537,1
20,370,1
20,759,1
20,760,1
20,761,1
20,762,1
20,239,1
20,82,1
20,763,1
20,764,1
20,128,1
20,235,1
20,424,1
20,765,1
20,224,1
20,766,1
20,69,1
20,416,1
20,767,1
20,522,1
20,491,1
20,453,1
20,279,1
20,138,1
20,768,1
20,260,1
20,84,1
20,482,1
20,236,1
20,769,1
20,503,1
20,473,1
20,123,1
20,135,2
20,770,1
20,771,1
20,772,1
20,773,1
20,506,1
20,774,1
20,502,1
20,343,1
20,151,1
20,494,1
20,404,1
20,775,1
20,112,1
20,374,1
20,252,1
20,382,1
20,254,1
20,57,1
20,195,2
20,776,1
20,132,1
20,512,1
20,777,1
20,130,1
20,778,1
20,498,1
20,779,1
20,308,1
20,573,1
20,59,1
20,780,1
20,781,1
20,782,1
20,783,1
20,784,1
20,785,1
20,786,1
20,144,1
20,148,1
20,787,1
20,788,1
20,288,1
20,154,1
20,789,1
20,257,1
20,790,1
20,63,1
20,791,1
20,792,1
20,339,1
20,504,1
20,269,1
20,793,1
20,629,1
20,794,1
20,795,1
20,796,1
20,425,1
20,797,1
20,798,1
20,799,1
20,72,1
20,294,1
20,800,1
20,156,1
20,801,1
20,802,1
20,477,1
20,118,1
20,803,1
20,278,2
20,62,1
20,804,1
20,363,1
20,386,1
20,183,1
20,297,1
20,304,1
20,513,1
20,305,1
20,352,1
20,805,1
20,806,1
20,47,1
20,807,1
20,155,1
20,373,1
20,808,1
20,70,1
20,365,1
20,809,1
20,810,1
20,478,1
20,811,1
20,277,1
20,812,1
20,813,1
20,642,1
20,492,1
20,232,1
20,487,1
20,814,1
20,815,1
20,816,1
20,181,1
20,817,1
20,586,1
20,375,1
20,509,1
20,379,1
20,169,1
20,392,1
20,303,1
20,166,1
20,818,1
20,372,1
20,819,1
20,228,1
20,820,1
20,821,1
20,822,1
20,823,1
20,824,1
20,825,1
20,826,1
20,614,1
20,827,1
20,83,1
20,828,1
20,829,1
20,830,1
20,176,1
20,831,1
20,163,1
20,39,1
20,832,1
20,518,1
20,833,1
20,834,1
20,384,1
20,835,1
20,836,1
20,177,1
20,493,1
20,837,1
20,838,1
20,839,1
20,87,1
20,184,1
20,496,1
20,651,1
20,840,1
20,841,1
20,842,1
20,333,1
20,186,1
20,510,1
21,843,1
21,844,1
21,121,1
21,62,1
21,845,1
21,291,1
21,69,1
21,230,1
21,57,1
21,718,1
21,648,1
21,582,1
21,405,1
21,132,1
21,153,1
21,521,1
21,115,1
21,484,1
21,675,1
21,86,1
21,294,1
21,785,1
21,92,1
21,229,1
21,179,1
21,38,1
21,87,1
21,172,1
21,72,1
21,239,1
21,134,1
21,254,1
21,50,1
21,809,1
21,79,1
21,846,1
21,847,1
21,261,1
21,64,1
21,155,1
21,531,1
21,124,1
21,690,1
21,189,1
21,848,1
21,118,1
21,808,1
21,65,1
21,31,1
21,814,1
21,51,1
21,81,1
21,482,1
21,343,1
21,48,1
21,789,1
21,663,1
21,849,1
21,662,1
21,34,1
21,129,1
21,278,1
21,217,1
21,40,1
21,774,1
21,478,1
21,811,1
21,117,1
21,487,1
21,144,1
21,169,1
21,178,1
21,754,1
21,305,1
21,374,1
21,82,1
21,513,1
21,753,1
21,80,1
21,167,1
21,642,1
21,755,1
21,614,1
21,163,1
21,352,1
21,176,1
22,185,1
22,69,1
22,538,1
22,850,2
22,851,1
22,306,1
22,548,1
22,852,2
22,288,1
22,853,1
22,715,1
22,31,1
22,854,1
22,497,1
22,424,1
22,855,2
22,427,1
22,856,1
22,282,1
22,857,1
22,858,1
22,590,1
22,204,1
22,169,1
22,859,1
22,642,1
22,860,1
22,64,1
22,391,1
22,483,1
22,861,1
22,862,2
22,863,1
22,864,1
22,865,1
22,179,1
22,485,1
22,707,1
22,614,1
22,66,1
22,866,1
22,202,1
22,506,1
22,473,1
22,189,1
22,89,1
22,148,1
22,867,1
22,365,1
22,292,1
22,776,1
23,262,1
23,868,1
23,695,1
23,869,1
23,648,1
23,504,1
23,38,1
23,149,1
23,51,1
23,73,1
23,391,1
23,870,1
23,129,1
23,140,2
23,415,1
23,620,1
23,871,1
23,520,1
23,732,1
23,872,1
23,669,1
23,431,1
23,703,1
23,221,1
23,139,1
23,561,1
23,235,1
23,602,1
23,873,1
23,768,1
23,119,1
23,61,1
23,261,1
23,874,1
23,711,1
23,734,1
23,605,1
23,53,1
23,758,1
23,97,1
23,229,1
23,182,1
23,157,1
23,875,1
23,615,1
23,845,1
23,705,1
23,284,1
23,501,1
23,394,1
23,39,1
23,728,1
23,876,1
23,31,1
23,544,1
23,179,1
23,68,1
23,827,1
23,877,1
23,290,1
23,700,1
23,727,1
23,878,1
23,143,1
23,453,2
23,225,1
23,202,1
23,158,1
23,288,1
23,738,1
23,69,1
23,292,1
23,33,1
23,356,1
23,485,1
23,499,1
24,91,1
24,101,1
24,412,1
24,691,1
24,739,1
24,102,1
24,179,1
24,494,1
24,871,1
24,69,1
24,58,1
24,164,1
24,667,1
24,65,1
24,18,1
24,853,1
24,405,1
24,189,1
24,140,1
24,647,1
25,489,2
25,513,1
25,398,1
25,69,1
25,592,1
25,797,1
25,856,1
25,834,1
25,140,1
25,368,1
25,87,1
25,51,1
25,857,1
25,431,1
25,736,1
25,187,1
25,879,1
25,124,1
25,566,1
25,356,1
25,230,1
25,184,1
25,838,1
25,471,1
25,35,1
25,833,1
25,785,1
25,304,1
25,94,1
25,179,1
25,880,1
25,491,1
25,227,1
25,521,1
25,338,1
25,149,1
25,123,1
25,89,1
25,648,1
25,174,1
25,183,1
25,175,1
25,181,1
25,496,1
25,881,1
25,82,1
25,811,1
25,40,1
25,882,1
25,84,1
25,68,1
25,883,1
26,858,1
26,884,1
26,885,1
26,136,1
26,860,1
26,783,2
26,886,1
26,695,1
26,149,1
26,353,1
26,526,1
26,880,1
26,288,1
26,473,1
26,69,1
26,153,1
26,181,1
26,38,1
26,53,1
26,681,1
26,511,1
26,856,1
26,113,1
26,178,1
26,367,1
26,37,1
26,870,1
26,535,1
26,859,1
26,340,1
26,887,1
26,853,1
26,841,1
26,888,1
26,714,1
26,306,1
26,664,1
26,889,1
26,883,1
26,740,1
26,184,1
27,713,1
27,100,1
27,394,2
27,392,1
27,277,1
27,354,1
27,137,1
27,890,1
27,854,1
27,524,1
27,891,1
27,273,1
27,241,1
27,892,1
27,136,1
27,472,1
27,493,1
27,190,1
27,161,1
27,264,1
27,61,1
27,195,1
27,673,1
27,650,1
27,360,1
27,589,1
27,597,1
27,132,1
27,513,1
27,662,1
27,169,1
27,69,1
27,857,1
27,575,1
27,600,1
27,738,1
27,141,2
27,591,1
27,534,1
27,181,1
27,270,1
27,803,1
27,386,1
27,751,1
27,723,1
27,605,1
27,235,1
27,265,1
27,718,1
27,893,1
27,206,1
27,98,1
27,894,1
27,74,1
27,895,1
27,279,1
27,262,1
27,178,1
27,261,1
27,379,1
27,405,1
27,875,1
27,896,1
27,587,1
27,283,1
27,117,1
27,642,1
27,384,1
27,388,1
27,897,1
27,798,1
27,898,1
27,491,1
27,27,1
27,390,1
27,97,1
27,66,1
27,296,1
27,899,1
27,581,1
27,676,1
27,604,1
27,310,1
28,208,1
28,85,2
28,135,1
28,169,2
28,69,1
28,662,1
28,335,1
28,140,1
28,900,1
28,204,1
28,83,1
28,292,1
29,607,1
29,258,1
29,592,1
29,578,1
29,853,1
29,901,1
29,77,1
29,69,1
29,398,1
29,78,1
30,595,1
30,69,1
30,204,1
30,399,1
30,388,1
30,386,1
30,58,1
30,697,1
30,564,1
30,310,1
30,40,1
30,811,1
31,52,1
31,55,1
31,221,1
31,415,1
31,53,1
31,700,1
31,729,1
31,391,1
31,31,1
31,211,1
31,261,1
31,849,1
31,99,1
31,308,1
31,563,1
31,71,1
31,179,1
31,236,1
31,281,1
31,430,1
31,738,1
31,68,1
31,420,1
31,64,1
31,73,1
31,431,1
31,275,1
31,902,1
31,111,2
31,34,1
31,903,1
31,760,1
31,904,1
31,409,1
31,637,1
31,905,1
31,906,1
31,58,1
31,411,1
31,809,1
31,659,1
31,907,1
31,203,1
31,90,1
31,118,1
31,827,1
31,208,1
31,615,1
31,759,1
31,690,1
31,486,1
31,843,1
31,732,1
31,94,1
31,558,1
31,147,1
31,154,1
31,774,1
31,491,1
31,158,1
31,394,1
31,139,1
31,337,1
31,664,1
31,908,1
31,153,1
31,122,1
31,783,1
31,429,1
31,521,1
31,909,1
31,910,1
31,407,1
31,911,1
31,370,1
31,526,1
31,149,1
31,40,1
31,912,1
31,57,1
31,140,1
31,33,1
31,913,1
31,185,1
31,592,1
31,172,1
31,97,1
31,371,1
31,502,1
31,152,1
31,79,1
31,532,1
31,477,1
31,376,1
31,340,1
31,279,1
31,501,1
31,579,1
31,183,1
31,648,1
31,595,1
31,87,1
31,124,1
31,914,1
31,512,1
31,278,1
31,915,1
31,51,1
31,916,1
31,917,1
31,704,1
31,310,1
31,801,1
31,848,1
31,789,1
31,108,1
31,918,1
31,919,1
31,920,1
31,921,1
31,922,1
31,923,1
31,924,1
31,925,1
31,926,1
31,927,1
31,928,1
31,929,1
31,746,1
31,930,1
31,49,1
31,931,1
31,583,1
31,482,1
31,663,1
31,932,1
31,492,1
31,129,1
31,853,1
31,382,1
31,60,1
31,148,1
31,933,1
31,811,1
31,38,1
31,934,1
31,504,1
31,135,1
31,373,1
31,935,1
31,936,1
31,487,1
31,162,1
31,260,1
31,169,2
31,889,1
31,937,1
31,178,1
31,213,1
31,363,1
31,144,1
31,82,1
31,142,1
31,380,1
31,378,1
31,938,1
31,939,1
31,642,1
31,249,1
31,160,1
31,207,1
31,181,1
31,288,1
31,858,1
31,513,1
31,478,1
31,647,1
31,229,1
31,157,1
31,940,1
31,365,1
31,589,1
31,80,1
31,84,1
31,836,1
31,817,1
31,120,1
31,276,1
31,392,1
31,199,1
31,384,1
31,110,1
31,941,1
31,0,1
31,401,1
31,284,1
31,591,1
31,707,1
31,54,1
31,754,1
31,69,1
31,566,1
31,496,1
31,883,1
31,109,1
31,177,1
31,180,1
32,836,1
32,29,1
32,200,1
32,346,1
32,34,1
32,511,1
32,179,1
32,237,1
32,512,1
32,176,1
32,830,1
32,471,1
32,693,1
32,69,1
33,783,1
33,942,1
33,943,1
33,37,1
33,870,1
33,32,1
33,605,1
33,894,1
33,705,1
33,944,1
33,945,1
33,427,1
33,544,1
33,946,1
33,133,1
33,947,1
33,948,1
33,886,1
33,779,1
33,949,1
33,950,1
33,664,1
33,550,1
33,348,1
34,779,1
34,76,1
34,679,1
34,393,1
34,66,1
34,951,1
34,296,1
34,945,2
34,427,1
34,537,1
34,952,1
34,481,1
34,946,2
34,953,1
34,870,1
34,948,1
34,691,1
34,651,1
34,954,1
34,164,1
34,955,1
34,705,1
34,956,1
34,896,1
34,665,1
34,728,1
34,282,1
34,157,1
34,957,1
34,292,1
34,31,1
34,844,1
34,958,1
34,170,1
34,526,1
34,86,1
34,738,2
34,959,1
34,364,1
34,960,1
34,944,1
34,94,1
34,769,1
34,961,1
34,204,1
34,336,1
34,130,2
34,365,1
34,19,1
34,401,1
34,299,1
34,202,1
34,578,1
34,742,1
34,573,1
34,962,1
34,290,1
34,280,1
34,132,1
34,508,1
34,963,1
34,964,1
34,98,1
34,965,1
34,133,1
34,709,1
34,966,1
34,967,1
34,968,1
34,591,1
34,969,1
34,845,1
34,285,1
34,520,1
34,85,1
34,970,1
34,425,1
34,479,1
34,331,1
34,853,1
34,199,1
34,28,1
34,971,1
34,552,1
34,288,1
34,488,1
34,972,1
34,506,1
34,238,1
34,489,1
34,857,1
34,973,1
34,827,1
34,156,1
34,974,1
34,561,1
34,975,1
34,513,1
34,824,1
34,162,1
34,976,2
34,135,1
34,284,1
34,34,1
34,83,1
34,103,1
34,977,1
34,589,1
34,939,1
35,348,1
35,202,1
35,273,1
35,766,1
35,157,1
35,785,2
35,779,1
35,962,1
35,280,1
35,164,1
35,602,1
35,594,1
35,768,1
35,705,1
35,351,1
35,218,1
35,866,1
35,958,1
35,355,1
35,259,1
35,978,1
35,0,1
35,979,1
35,871,1
35,980,1
35,342,1
35,945,2
35,95,1
35,412,1
35,697,1
35,131,1
35,580,1
35,214,1
35,782,1
35,537,1
35,981,1
35,82,1
35,738,1
35,166,1
35,668,1
35,982,1
35,240,1
35,585,1
35,691,1
35,859,1
35,132,1
35,296,1
35,258,1
35,686,1
35,896,1
35,347,1
35,983,1
35,967,1
35,334,1
35,870,1
35,676,1
35,764,1
35,748,1
35,528,1
35,984,1
35,37,1
35,783,1
35,140,1
35,146,1
35,611,1
35,149,1
35,867,1
35,707,1
35,781,1
35,642,1
